"species","life_form","n","mean","sd","se"
"Chorispora bungeana","perennial",31,86.258064516129,74.0229548819984,13.2949151684956
"Chorispora macropoda","perennial",25,100.92,101.579574718543,20.3159149437085
"Chorispora persica","annual",2,109,59.39696961967,42
"Chorispora purpurascens","annual",5,118.8,58.7298901752762,26.2648053486029
"Chorispora sabulosa","perennial",23,136.347826086957,101.3767091306,21.1385051034015
"Chorispora sibirica","annual",NA,NA,NA,NA
"Chorispora songarica","perennial",1,72,NA,NA
"Chorispora tashkorganica","annual",NA,NA,NA,NA
"Chorispora tenella","annual",135,82.5185185185185,50.5589432648418,4.35142100592395
"Diptychocarpus strictus","annual",16,66.0625,33.2515037253956,8.31287593134891
"Litwinowia tenuissima","annual",NA,NA,NA,NA
"Parrya ajanensis","no_life_form_on_database",NA,NA,NA,NA
"Parrya alba","perennial",NA,NA,NA,NA
"Parrya albida","perennial",NA,NA,NA,NA
"Parrya angrenica","no_life_form_on_database",NA,NA,NA,NA
"Parrya arctica","perennial",89,12.1460674157303,6.19484859635545,0.656652637909715
"Parrya asperrima","perennial",NA,NA,NA,NA
"Parrya australis","perennial",1,105,NA,NA
"Parrya darvazica","perennial",NA,NA,NA,NA
"Parrya fruticulosa","perennial",NA,NA,NA,NA
"Parrya glabra","perennial",NA,NA,NA,NA
"Parrya kuramensis","perennial",NA,NA,NA,NA
"Parrya lancifolia","perennial",NA,NA,NA,NA
"Parrya longicarpa","perennial",NA,NA,NA,NA
"Parrya maidantalica","perennial",1,156,NA,NA
"Parrya minjanensis","perennial",NA,NA,NA,NA
"Parrya nauruaq","perennial",4,56.5,11.3871272350258,5.69356361751291
"Parrya nudicaulis","perennial",51,54.0588235294118,63.7223388662739,8.92291220221272
"Parrya nuratensis","perennial",NA,NA,NA,NA
"Parrya papillosa","annual",NA,NA,NA,NA
"Parrya pavlovii","perennial",1,115,NA,NA
"Parrya pazijae","perennial",NA,NA,NA,NA
"Parrya pinnatifida","perennial",NA,NA,NA,NA
"Parrya podlechii","perennial",NA,NA,NA,NA
"Parrya popovii","perennial",NA,NA,NA,NA
"Parrya pulvinata","perennial",NA,NA,NA,NA
"Parrya runcinata","perennial",NA,NA,NA,NA
"Parrya rydbergii","perennial",4,99,42.4264068711929,21.2132034355964
"Parrya saurica","perennial",1,44,NA,NA
"Parrya saxifraga","perennial",NA,NA,NA,NA
"Parrya schugnana","perennial",1,37,NA,NA
"Parrya simulatrix","no_life_form_on_database",NA,NA,NA,NA
"Parrya stenocarpa","perennial",1,112,NA,NA
"Parrya stenophylla","no_life_form_on_database",1,84,NA,NA
"Parrya subsiliquosa","perennial",NA,NA,NA,NA
"Parrya tianschanica","perennial",NA,NA,NA,NA
"Parrya turkestanica","perennial",1,18,NA,NA
"Parrya villosula","no_life_form_on_database",NA,NA,NA,NA
"Pseudoclausia gracillima","no_life_form_on_database",NA,NA,NA,NA
"Pseudoclausia hispida","annual",NA,NA,NA,NA
"Pseudoclausia mollissima","annual",NA,NA,NA,NA
"Pseudoclausia olgae","annual",NA,NA,NA,NA
"Pseudoclausia sarawschanica","annual",NA,NA,NA,NA
"Pseudoclausia turkestanica","no_life_form_on_database",NA,NA,NA,NA
