"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Ammosperma cinerea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica aucheri","annual",NA,NA,NA,NA,NA
"Brassica balearica","perennial",1,5.153292,NA,NA,0.223385
"Brassica barrelieri","annual",37,4.358062,0.456944,0.075121,0.006037
"Brassica carinata","annual",25,5.423755,0.293129,0.058626,0.008935
"Brassica cretica","perennial",10,4.84182,0.263441,0.083307,0.022338
"Brassica deflexa","annual",3,4.328148,0.146713,0.084705,0.074462
"Brassica desnottesii","perennial",NA,NA,NA,NA,NA
"Brassica elongata var. integrifolia","annual",NA,NA,NA,NA,NA
"Brassica fruticulosa","annual",24,4.31414,0.467632,0.095455,0.009308
"Brassica gravinae","perennial",5,4.618879,0.242106,0.108273,0.044677
"Brassica incana","perennial",1,4.343805,NA,NA,0.223385
"Brassica insularis","perennial",6,4.605347,0.178843,0.073012,0.037231
"Brassica juncea var. integrifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Brassica macrocarpa","perennial",NA,NA,NA,NA,NA
"Brassica maurorum","no_life_form_on_database",1,3.89182,NA,NA,0.223385
"Brassica montana","perennial",7,4.61745,0.17354,0.065592,0.031912
"Brassica napus","annual",30,4.341145,0.211531,0.03862,0.007446
"Brassica nigra","annual",NA,NA,NA,NA,NA
"Brassica oleracea var. capitata","no_life_form_on_database",52,3.894543,1.557659,0.216008,0.004296
"Brassica oxyrrhina","annual",22,4.414469,0.399362,0.085144,0.010154
"Brassica procumbens","perennial",NA,NA,NA,NA,NA
"Brassica rapa subsp. rapa","no_life_form_on_database",5,4.418914,0.309754,0.138526,0.044677
"Brassica repanda","perennial",26,4.413805,0.332455,0.0652,0.008592
"Brassica rupestris","perennial",1,4.75359,NA,NA,0.223385
"Brassica tournefortii","no_life_form_on_database",47,4.173207,0.629297,0.091792,0.004654
"Brassica villosa","perennial",NA,NA,NA,NA,NA
"Cakile arabica","annual",4,3.047524,0.569038,0.284519,0.055846
"Cakile constricta","annual",4,5.20895,0.092225,0.046112,0.055846
"Cakile edentula subsp. edentula","annual",5,4.66035,0.054958,0.024578,0.044677
"Cakile edentula subsp. harperi","annual",NA,NA,NA,NA,NA
"Cakile edentula var. lacustris","annual",37,4.523048,0.106173,0.017455,0.006037
"Cakile lanceolata","annual",46,5.281843,0.373583,0.055082,0.004856
"Cakile lanceolata subsp. pseudoconstricta","annual",1,5.003946,NA,NA,0.223385
"Cakile lanceolata var. fusiformis","annual",NA,NA,NA,NA,NA
"Cakile maritima","perennial",149,4.498507,0.412362,0.033782,0.001499
"Cakile maritima f. islandica","annual",NA,NA,NA,NA,NA
"Carrichtera annua","annual",NA,NA,NA,NA,NA
"Ceratocnemum rapistroides","annual",NA,NA,NA,NA,NA
"Coincya longirostra","perennial",7,4.341146,0.268513,0.101488,0.031912
"Coincya monensis","annual",35,4.581247,0.428905,0.072498,0.006382
"Coincya rupestris","perennial",1,3.912023,NA,NA,0.223385
"Cordylocarpus muricatus","annual",6,4.099897,0.371788,0.151782,0.037231
"Crambe arborea","perennial",NA,NA,NA,NA,NA
"Crambe aspera","perennial",11,3.722836,0.277787,0.083756,0.020308
"Crambe cordifolia","perennial",3,4.530082,0.541351,0.312549,0.074462
"Crambe edentula","perennial",NA,NA,NA,NA,NA
"Crambe feuilleei","perennial",NA,NA,NA,NA,NA
"Crambe filiformis","perennial",24,4.301457,0.593113,0.121069,0.009308
"Crambe fruticosa","perennial",NA,NA,NA,NA,NA
"Crambe gigantea","perennial",NA,NA,NA,NA,NA
"Crambe gomeraea","perennial",NA,NA,NA,NA,NA
"Crambe gordjaginii","perennial",NA,NA,NA,NA,NA
"Crambe grossheimii","perennial",NA,NA,NA,NA,NA
"Crambe hispanica subsp. hispanica","perennial",NA,NA,NA,NA,NA
