"species","life_form","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Lupinus albescens","perennial",18,6.543157,0.069454,0.01637,0.002572
"Lupinus albicaulis","annual",38,6.749222,0.140874,0.022853,0.001218
"Lupinus albifrons","perennial",45,6.676148,0.218874,0.032628,0.001029
"Lupinus albus","annual",13,6.744057,0.081266,0.022539,0.003562
"Lupinus anatolicus","annual",NA,NA,NA,NA,NA
"Lupinus andersonii","perennial",37,6.793877,0.110483,0.018163,0.001251
"Lupinus angustifolius","annual",113,6.709309,0.11458,0.010779,0.00041
"Lupinus arboreus","perennial",28,6.569962,0.192432,0.036366,0.001654
"Lupinus arcticus","perennial",200,7.267603,0.204881,0.014487,0.000232
"Lupinus argenteus","perennial",183,6.998479,0.104469,0.007723,0.000253
"Lupinus arizonicus","annual",59,6.797272,0.184868,0.024068,0.000785
"Lupinus arvensis","perennial",NA,NA,NA,NA,NA
"Lupinus aschenbornii","perennial",12,6.223032,0.25691,0.074164,0.003858
"Lupinus atlanticus","annual",NA,NA,NA,NA,NA
"Lupinus aureonitens","annual",1,6.647883,NA,NA,0.0463
"Lupinus ballianus","perennial",14,5.846564,0.132879,0.035513,0.003307
"Lupinus bandelierae","perennial",NA,NA,NA,NA,NA
"Lupinus bangii","perennial",NA,NA,NA,NA,NA
"Lupinus benthamii","annual",20,6.700324,0.149544,0.033439,0.002315
"Lupinus bicolor","annual",78,6.679656,0.208365,0.023593,0.000594
"Lupinus bogotensis","perennial",14,5.739448,0.12022,0.03213,0.003307
"Lupinus bracteolaris","annual",17,6.467225,0.078014,0.018921,0.002724
"Lupinus brevicaulis","annual",96,7.011277,0.072182,0.007367,0.000482
"Lupinus breweri","perennial",19,6.793305,0.145221,0.033316,0.002437
"Lupinus cervinus","perennial",3,6.426738,0.03994,0.023059,0.015433
"Lupinus chachas","perennial",NA,NA,NA,NA,NA
"Lupinus chamissonis","perennial",18,6.59337,0.206187,0.048599,0.002572
"Lupinus chrysanthus","perennial",NA,NA,NA,NA,NA
"Lupinus citrinus","annual",NA,NA,NA,NA,NA
"Lupinus concinnus","annual",88,6.803552,0.223828,0.02386,0.000526
"Lupinus cosentinii","annual",14,6.602235,0.113389,0.030304,0.003307
"Lupinus crotalarioides","perennial",9,6.007311,0.097736,0.032579,0.005144
"Lupinus cumulicola","perennial",NA,NA,NA,NA,NA
