"species","life_form","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Croton abutiloides","perennial",7,5.656094,0.020064,0.007583,7.3e-05
"Croton acapulcensis","perennial",2,5.680513,0.002171,0.001535,0.000254
"Croton acutifolius","perennial",3,5.647578,0.022144,0.012785,0.000169
"Croton adenophyllum","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton adspersus","perennial",29,5.643703,0.014596,0.00271,1.8e-05
"Croton aequatoris","perennial",5,5.679383,0.003276,0.001465,0.000102
"Croton alabamensis var. alabamensis","perennial",1,5.62022,NA,NA,0.000508
"Croton alabamensis var. texensis","perennial",3,5.621908,0.00218,0.001259,0.000169
"Croton alainii","perennial",1,5.674868,NA,NA,0.000508
"Croton alamosanus","perennial",36,5.654974,0.018296,0.003049,1.4e-05
"Croton alchorneicarpus","perennial",6,5.639936,0.006772,0.002765,8.5e-05
"Croton ameliae","perennial",3,5.678292,0.002392,0.001381,0.000169
"Croton andinus","perennial",37,5.654001,0.01394,0.002292,1.4e-05
"Croton antisyphiliticus","perennial",61,5.660284,0.01025,0.001312,8e-06
"Croton arboreus","perennial",25,5.674645,0.012342,0.002468,2e-05
"Croton argenteus","annual",108,5.668118,0.017383,0.001673,5e-06
"Croton argentinus","perennial",13,5.625036,0.01039,0.002882,3.9e-05
"Croton argyranthemus","annual",51,5.632061,0.008977,0.001257,1e-05
"Croton argyratus","perennial",95,5.68609,0.010584,0.001086,5e-06
"Croton argyrophyllus","perennial",56,5.67477,0.009421,0.001259,9e-06
"Croton astroites","perennial",NA,NA,NA,NA,NA
"Croton ater","perennial",NA,NA,NA,NA,NA
"Croton atrostellatus","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton axillaris","perennial",11,5.674239,0.014742,0.004445,4.6e-05
"Croton beetlei","perennial",9,5.651972,0.012401,0.004134,5.6e-05
"Croton betulinus","perennial",10,5.686441,0.007538,0.002384,5.1e-05
"Croton billbergianus","perennial",34,5.680358,0.014081,0.002415,1.5e-05
"Croton bispinosus","perennial",NA,NA,NA,NA,NA
"Croton bixoides","perennial",2,5.696758,0.000237,0.000168,0.000254
"Croton blanchetianus","perennial",76,5.681821,0.007169,0.000822,7e-06
"Croton boiteaui","perennial",5,5.653282,0.005876,0.002628,0.000102
"Croton bojerianus","perennial",10,5.660231,0.013961,0.004415,5.1e-05
"Croton bonplandianus","perennial",85,5.646665,0.018682,0.002026,6e-06
"Croton bracteatus","perennial",1,5.671776,NA,NA,0.000508
"Croton breedlovei","perennial",1,5.667983,NA,NA,0.000508
"Croton brevipes","perennial",9,5.687269,0.007716,0.002572,5.6e-05
"Croton brittonianus","perennial",NA,NA,NA,NA,NA
"Croton burchellii","perennial",NA,NA,NA,NA,NA
"Croton caboensis","perennial",7,5.654935,0.008666,0.003275,7.3e-05
"Croton cajucara","perennial",42,5.684301,0.008089,0.001248,1.2e-05
"Croton californicus","perennial",85,5.633166,0.020801,0.002256,6e-06
"Croton campanulatus","perennial",1,5.649502,NA,NA,0.000508
"Croton capitatus","annual",145,5.609315,0.019229,0.001597,4e-06
"Croton caracasanus","perennial",6,5.676184,0.011571,0.004724,8.5e-05
"Croton cascarilloides","perennial",55,5.677942,0.016594,0.002238,9e-06
"Croton catamarcensis","perennial",NA,NA,NA,NA,NA
