"species","life_form","n","mean","sd","se"
"Heliophila acuminata","annual",5,2074.8,201.215556058671,89.9863322955214
"Heliophila africana","annual",5,1747.4,236.614243020153,105.817106367543
"Heliophila amplexicaulis","annual",9,2183.55555555556,163.49243951259,54.4974798375299
"Heliophila arenaria","annual",6,1912.16666666667,227.009618004759,92.6762884692975
"Heliophila arenosa","annual",4,2037.75,242.567344600766,121.283672300383
"Heliophila bulbostyla","annual",4,1866.75,172.082102497616,86.041051248808
"Heliophila carnosa","perennial",27,1910.40740740741,308.916376444059,59.4509843656871
"Heliophila cedarbergensis","perennial",NA,NA,NA,NA
"Heliophila collina","annual",4,2148.75,126.581660072329,63.2908300361645
"Heliophila cornellsbergia","annual",NA,NA,NA,NA
"Heliophila cornuta","perennial",15,2074.2,262.816394357082,67.8589012303506
"Heliophila coronopifolia","annual",5,1756.2,262.684601756555,117.476125234024
"Heliophila crithmifolia","annual",13,2223.76923076923,175.18283489265,48.5869764451226
"Heliophila descurva","no_life_form_on_database",4,1925.25,241.871005565639,120.935502782819
"Heliophila deserticola","annual",16,2382.5625,270.441113430139,67.6102783575348
"Heliophila digitata","annual",5,2007.8,358.430885945952,160.295165242124
"Heliophila dregeana","perennial",3,1828,94.175368329516,54.3721742560782
"Heliophila elata","perennial",3,1918.33333333333,298.097858652714,172.106878937995
"Heliophila elongata","perennial",13,1623.46153846154,97.3940581560424,27.012251585164
"Heliophila ephemera","annual",1,1657,NA,NA
"Heliophila esterhuyseniae","perennial",NA,NA,NA,NA
"Heliophila eximia","annual",1,2649,NA,NA
"Heliophila gariepina","annual",2,2476.5,31.8198051533946,22.5
"Heliophila glauca","perennial",4,1796,243.68148609746,121.84074304873
"Heliophila hurkana","perennial",2,2065.5,157.6848122046,111.5
"Heliophila juncea","perennial",NA,NA,NA,NA
"Heliophila lactea","annual",7,2266.57142857143,181.889945794022,68.7479375077146
"Heliophila latisiliqua","no_life_form_on_database",NA,NA,NA,NA
"Heliophila linearis var. linearis","no_life_form_on_database",NA,NA,NA,NA
"Heliophila linoides","annual",3,1667.33333333333,188.640752048261,108.911788975197
"Heliophila macowaniana","annual",5,1898.8,166.990119468189,74.6802517403363
"Heliophila macra","no_life_form_on_database",3,1505.33333333333,70.7130351019763,40.8261898513415
"Heliophila macrosperma","perennial",NA,NA,NA,NA
"Heliophila maraisiana","perennial",5,2023.2,151.088384728939,67.5687797729099
"Heliophila minima","annual",NA,NA,NA,NA
"Heliophila monosperma","perennial",1,2203,NA,NA
"Heliophila namaquana","annual",6,2151.83333333333,366.909480208221,149.790168049991
"Heliophila nubigena","perennial",2,1817,171.119841047144,121
"Heliophila pectinata","annual",7,2080,337.428510947134,127.535989318422
"Heliophila pinnata","annual",5,2187.4,160.213295328446,71.6495638507311
"Heliophila polygaloides","perennial",1,1938,NA,NA
"Heliophila pubescens","annual",4,2094,185.128784003641,92.5643920018204
"Heliophila pusilla","annual",8,1918.125,222.304448577042,78.5964915383814
"Heliophila refracta","annual",5,1845.2,273.036993830506,122.105855715441
"Heliophila rigidiuscula","perennial",22,1665.77272727273,174.979708161827,37.3057991277972
"Heliophila scoparia var. aspera","no_life_form_on_database",NA,NA,NA,NA
"Heliophila seselifolia","annual",19,2356.42105263158,259.78780139642,59.5994091079795
"Heliophila suavissima","perennial",21,1951.42857142857,259.011500020476,56.520943081328
"Heliophila suborbicularis","annual",5,2076,160.587982115724,71.8171288760557
"Heliophila subulata","annual",17,1687.35294117647,178.853970174159,43.3784594464192
"Heliophila tricuspidata","perennial",1,1763,NA,NA
"Heliophila trifurca","annual",19,2423.89473684211,181.973714443977,41.747633244317
"Heliophila tulbaghensis","perennial",NA,NA,NA,NA
"Heliophila variabilis","annual",11,2202.09090909091,186.773903179997,56.3144506798379
