"species","life_form","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Agathisanthemum bojeri","perennial",36,5.663088,0.021743,0.003624,1.4e-05
"Agathisanthemum chlorophyllum","perennial",2,5.644202,0.005504,0.003892,0.000254
"Agathisanthemum globosum","perennial",20,5.657413,0.013092,0.002927,2.5e-05
"Agathisanthemum quadricostatum","no_life_form_on_database",7,5.659838,0.012536,0.004738,7.3e-05
"Amphiasma luzuloides","perennial",4,5.642046,0.010063,0.005032,0.000127
"Amphiasma merenskyanum","perennial",6,5.639534,0.00384,0.001568,8.5e-05
"Amphistemon humbertii","perennial",1,5.670398,NA,NA,0.000508
"Amphistemon rakotonasolianus","perennial",2,5.675545,0.006304,0.004458,0.000254
"Arcytophyllum aristatum","perennial",5,5.642861,0.032637,0.014596,0.000102
"Arcytophyllum capitatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Arcytophyllum ciliolatum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum ericoides","perennial",NA,NA,NA,NA,NA
"Arcytophyllum filiforme","perennial",21,5.623127,0.010832,0.002364,2.4e-05
"Arcytophyllum lavarum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum macbridei","perennial",NA,NA,NA,NA,NA
"Arcytophyllum muticum","perennial",23,5.63666,0.018721,0.003904,2.2e-05
"Arcytophyllum nitidum","perennial",22,5.632609,0.010356,0.002208,2.3e-05
"Arcytophyllum rivetii","perennial",12,5.634167,0.013775,0.003976,4.2e-05
"Arcytophyllum setosum","perennial",24,5.629357,0.012599,0.002572,2.1e-05
"Arcytophyllum thymifolium","perennial",29,5.636145,0.021051,0.003909,1.8e-05
"Arcytophyllum vernicosum","perennial",5,5.621202,0.00894,0.003998,0.000102
"Astiella delicatula","annual",5,5.666847,0.015739,0.007039,0.000102
"Astiella desseinii","no_life_form_on_database",NA,NA,NA,NA,NA
"Astiella latifolia","annual",7,5.664163,0.016126,0.006095,7.3e-05
"Astiella perrieri","annual",3,5.643237,0.009216,0.005321,0.000169
"Astiella tsaratanensis","no_life_form_on_database",6,5.657507,0.01659,0.006773,8.5e-05
"Batopedina pulvinellata","perennial",3,5.652196,0.001233,0.000712,0.000169
"Bouvardia glaberrima","perennial",21,5.613656,0.010677,0.00233,2.4e-05
"Carphalea madagascariensis","perennial",6,5.660895,0.009568,0.003906,8.5e-05
"Conostomium natalense","perennial",20,5.635461,0.011247,0.002515,2.5e-05
"Conostomium quadrangulare","annual",9,5.671511,0.01292,0.004307,5.6e-05
"Conostomium zoutpansbergense","perennial",1,5.637821,NA,NA,0.000508
"Cordylostigma microcala","annual",NA,NA,NA,NA,NA
"Cordylostigma virgatum","annual",45,5.662778,0.01695,0.002527,1.1e-05
"Crusea calocephala","perennial",59,5.663338,0.013563,0.001766,9e-06
"Crusea megalocarpa","annual",19,5.646615,0.01732,0.003973,2.7e-05
"Dentella repens","perennial",86,5.666734,0.015264,0.001646,6e-06
"Diodella teres","annual",160,5.657704,0.032147,0.002541,3e-06
"Diodia aulacosperma","annual",NA,NA,NA,NA,NA
"Diodia spicata","perennial",5,5.685917,0.00423,0.001892,0.000102
"Emmeorhiza umbellata","perennial",162,5.661687,0.014974,0.001176,3e-06
"Ernodea littoralis","perennial",44,5.678828,0.015061,0.002271,1.2e-05
"Exallage auricularia","perennial",NA,NA,NA,NA,NA
"Exallage chrysotricha","annual",1,5.620582,NA,NA,0.000508
"Exallage pachycarpa","annual",NA,NA,NA,NA,NA
"Galianthe brasiliensis","perennial",83,5.651399,0.011753,0.00129,6e-06
"Galianthe eupatorioides","perennial",39,5.657405,0.011972,0.001917,1.3e-05
"Hedyotis acutangula","perennial",12,5.637375,0.014017,0.004046,4.2e-05
"Hedyotis albonerva","perennial",NA,NA,NA,NA,NA
"Hedyotis angustifolia","annual",NA,NA,NA,NA,NA
"Hedyotis articularis","perennial",NA,NA,NA,NA,NA
"Hedyotis cantoniensis","perennial",NA,NA,NA,NA,NA
"Hedyotis capitellata","perennial",25,5.681601,0.019204,0.003841,2e-05
"Hedyotis cathayana","perennial",1,5.668673,NA,NA,0.000508
"Hedyotis caudatifolia","perennial",17,5.635037,0.010989,0.002665,3e-05
"Hedyotis cheniana","perennial",NA,NA,NA,NA,NA
"Hedyotis communis","perennial",1,5.668673,NA,NA,0.000508
"Hedyotis coprosmoides","perennial",NA,NA,NA,NA,NA
"Hedyotis coronaria","no_life_form_on_database",12,5.668995,0.013322,0.003846,4.2e-05
"Hedyotis corymbiformis","perennial",NA,NA,NA,NA,NA
"Hedyotis costata","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis cyanantha","annual",NA,NA,NA,NA,NA
"Hedyotis dendroides","perennial",NA,NA,NA,NA,NA
"Hedyotis dianxiensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis effusa","perennial",8,5.643617,0.006226,0.002201,6.4e-05
"Hedyotis fissistipula","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis flavescens","perennial",NA,NA,NA,NA,NA
"Hedyotis fruticosa","perennial",NA,NA,NA,NA,NA
"Hedyotis fruticulosa","perennial",NA,NA,NA,NA,NA
"Hedyotis fulva","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis gardneri","perennial",NA,NA,NA,NA,NA
"Hedyotis hedyotidea","perennial",57,5.63898,0.013003,0.001722,9e-06
"Hedyotis koana","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis korrorensis","perennial",NA,NA,NA,NA,NA
"Hedyotis kurzii","annual",NA,NA,NA,NA,NA
"Hedyotis lawsoniae","perennial",NA,NA,NA,NA,NA
"Hedyotis lessertiana var. lessertiana","perennial",NA,NA,NA,NA,NA
"Hedyotis lessertiana var. marginata","perennial",NA,NA,NA,NA,NA
"Hedyotis lindleyana","no_life_form_on_database",27,5.632702,0.024092,0.004637,1.9e-05
"Hedyotis macrosepala","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis macrostegia","no_life_form_on_database",1,5.645624,NA,NA,0.000508
"Hedyotis marginata","perennial",NA,NA,NA,NA,NA
"Hedyotis megalantha","perennial",NA,NA,NA,NA,NA
"Hedyotis minutopuberula","perennial",1,5.668673,NA,NA,0.000508
"Hedyotis nana","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis nodulosa","perennial",NA,NA,NA,NA,NA
"Hedyotis novoguineensis","perennial",3,5.673117,0.01015,0.00586,0.000169
"Hedyotis obscura","perennial",NA,NA,NA,NA,NA
"Hedyotis oligocephala","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis ovatifolia","annual",18,5.661095,0.016455,0.003878,2.8e-05
"Hedyotis pahompokae","no_life_form_on_database",NA,NA,NA,NA,NA
"Hedyotis parryi","perennial",NA,NA,NA,NA,NA
"Hedyotis philippensis","perennial",1,5.6939,NA,NA,0.000508
