"species","life_form","n","mean","sd","se"
"Heliophila acuminata","annual",5,34.4,15.582040944626,6.96850055607374
"Heliophila africana","annual",5,54.2,42.5170554013328,19.0142052161009
"Heliophila amplexicaulis","annual",9,26,14.1862609591111,4.72875365303704
"Heliophila arenaria","annual",6,14,8.02496105909555,3.27617663341483
"Heliophila arenosa","annual",4,30.5,13.4783777461038,6.73918887305191
"Heliophila bulbostyla","annual",4,50.5,37.8549864614954,18.9274932307477
"Heliophila carnosa","perennial",27,185.407407407407,149.909013240406,28.8500030494332
"Heliophila cedarbergensis","perennial",NA,NA,NA,NA
"Heliophila collina","annual",4,33.25,8.22090830342568,4.11045415171284
"Heliophila cornellsbergia","annual",NA,NA,NA,NA
"Heliophila cornuta","perennial",15,57.1333333333333,52.795923363547,13.631848795644
"Heliophila coronopifolia","annual",5,53.2,46.1053142273209,20.6189233472555
"Heliophila crithmifolia","annual",13,30.2307692307692,19.6093253587583,5.43864831217379
"Heliophila descurva","no_life_form_on_database",4,69.25,53.7114202629819,26.855710131491
"Heliophila deserticola","annual",16,30.9375,25.5798586131094,6.39496465327735
"Heliophila digitata","annual",5,32,12.3895116933639,5.54075807087803
"Heliophila dregeana","perennial",3,51,29.1376045686669,16.8226038412607
"Heliophila elata","perennial",3,27,10,5.77350269189626
"Heliophila elongata","perennial",13,284.384615384615,145.790682407769,40.4350600696999
"Heliophila ephemera","annual",1,112,NA,NA
"Heliophila esterhuyseniae","perennial",NA,NA,NA,NA
"Heliophila eximia","annual",1,10,NA,NA
"Heliophila gariepina","annual",2,14,8.48528137423857,6
"Heliophila glauca","perennial",4,95.25,47.8217175210873,23.9108587605436
"Heliophila hurkana","perennial",2,23,5.65685424949238,4
"Heliophila juncea","perennial",NA,NA,NA,NA
"Heliophila lactea","annual",7,14.5714285714286,11.5015526902116,4.3471783013437
"Heliophila latisiliqua","no_life_form_on_database",NA,NA,NA,NA
"Heliophila linearis var. linearis","no_life_form_on_database",NA,NA,NA,NA
"Heliophila linoides","annual",3,70,39.8497176903426,23.0072452356499
"Heliophila macowaniana","annual",5,35.4,20.0823305420462,8.98109124772708
"Heliophila macra","no_life_form_on_database",3,98.3333333333333,30.8922859842604,17.8356696288957
"Heliophila macrosperma","perennial",NA,NA,NA,NA
"Heliophila maraisiana","perennial",5,42,31.7096199914159,14.1809731682984
"Heliophila minima","annual",NA,NA,NA,NA
"Heliophila monosperma","perennial",1,14,NA,NA
"Heliophila namaquana","annual",6,37.3333333333333,33.3566585057117,13.6177988105437
"Heliophila nubigena","perennial",2,49.5,20.5060966544099,14.5
"Heliophila pectinata","annual",7,50.5714285714286,29.1596590221099,11.0213151554205
"Heliophila pinnata","annual",5,26.6,12.280065146407,5.49181208709839
"Heliophila polygaloides","perennial",1,32,NA,NA
"Heliophila pubescens","annual",4,38.5,3.87298334620742,1.93649167310371
"Heliophila pusilla","annual",8,50.125,17.1500728861425,6.06346641781745
"Heliophila refracta","annual",5,64.6,41.8783953847327,18.7285877737751
"Heliophila rigidiuscula","perennial",22,362.727272727273,108.936933182715,23.2254321921382
"Heliophila scoparia var. aspera","no_life_form_on_database",NA,NA,NA,NA
"Heliophila seselifolia","annual",19,43.6315789473684,25.8052762182805,5.92013638134938
"Heliophila suavissima","perennial",21,156.333333333333,87.8904621294787,19.1792712177612
"Heliophila suborbicularis","annual",5,41.6,13.3529023062404,5.97159945073345
"Heliophila subulata","annual",18,199.277777777778,136.972219405575,32.2846617252845
"Heliophila tricuspidata","perennial",1,54,NA,NA
"Heliophila trifurca","annual",19,57.4736842105263,36.0360443338065,8.26723555663233
"Heliophila tulbaghensis","perennial",NA,NA,NA,NA
"Heliophila variabilis","annual",11,45.0909090909091,54.8041139796175,16.5240620943875
