"species","life_form","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Aciphylla aurea","perennial",15,5.631153,0.007008,0.001809,1.3e-05
"Aciphylla colensoi","perennial",15,5.634446,0.006862,0.001772,1.3e-05
"Aciphylla congesta","perennial",3,5.622392,0,0,6.7e-05
"Aciphylla crenulata","perennial",13,5.629573,0.007252,0.002011,1.5e-05
"Aciphylla dieffenbachii","perennial",NA,NA,NA,NA,NA
"Aciphylla dissecta","perennial",1,5.639599,NA,NA,2e-04
"Aciphylla dobsonii","perennial",5,5.620901,0.010348,0.004628,4e-05
"Aciphylla hectori","perennial",5,5.623053,0.01239,0.005541,4e-05
"Aciphylla horrida","perennial",9,5.628533,0.007772,0.002591,2.2e-05
"Aciphylla kirkii","perennial",1,5.615133,NA,NA,2e-04
"Aciphylla lyallii","perennial",6,5.629206,0.008818,0.0036,3.3e-05
"Aciphylla monroi","perennial",11,5.625062,0.006971,0.002102,1.8e-05
"Aciphylla montana","perennial",4,5.628679,0.007506,0.003753,5e-05
"Aciphylla pinnatifida","perennial",3,5.628748,0.005977,0.003451,6.7e-05
"Aciphylla scott-thomsonii","perennial",12,5.634515,0.008877,0.002563,1.7e-05
"Aciphylla similis","perennial",7,5.632976,0.010959,0.004142,2.9e-05
"Aciphylla simplex","perennial",1,5.611119,NA,NA,2e-04
"Aciphylla simplicifolia","perennial",7,5.645041,0.013448,0.005083,2.9e-05
"Aciphylla squarrosa","perennial",18,5.64315,0.008777,0.002069,1.1e-05
"Aciphylla subflabellata","perennial",8,5.643572,0.006346,0.002244,2.5e-05
"Aciphylla traillii","perennial",1,5.630674,NA,NA,2e-04
"Aciphylla traversii","perennial",NA,NA,NA,NA,NA
"Acronema astrantiifolium","perennial",9,5.642744,0.010555,0.003518,2.2e-05
"Acronema schneideri","perennial",8,5.642132,0.019852,0.007019,2.5e-05
"Aegopodium alpestre","perennial",159,5.612879,0.016905,0.001341,1e-06
"Aegopodium kashmiricum","perennial",10,5.618533,0.019029,0.006017,2e-05
"Aegopodium podagraria","perennial",321,5.633548,0.011138,0.000622,1e-06
"Aethusa cynapium","annual",244,5.639707,0.007732,0.000495,1e-06
"Afrocarum imbricatum","no_life_form_on_database",12,5.678184,0.010687,0.003085,1.7e-05
"Afroligusticum elliotii","perennial",8,5.671657,0.013189,0.004663,2.5e-05
"Afroligusticum petitianum","perennial",4,5.671939,0.00488,0.00244,5e-05
"Agrocharis gracilis","no_life_form_on_database",NA,NA,NA,NA,NA
"Agrocharis incognita","no_life_form_on_database",28,5.670644,0.008747,0.001653,7e-06
"Agrocharis melanantha","no_life_form_on_database",28,5.669633,0.014423,0.002726,7e-06
"Agrocharis pedunculata","no_life_form_on_database",8,5.669801,0.009236,0.003265,2.5e-05
"Ainsworthia trachycarpa","no_life_form_on_database",8,5.674714,0.007695,0.002721,2.5e-05
"Aletes acaulis","no_life_form_on_database",20,5.64537,0.017637,0.003944,1e-05
"Aletes anisatus","no_life_form_on_database",12,5.621102,0.010785,0.003113,1.7e-05
"Aletes calcicola","no_life_form_on_database",NA,NA,NA,NA,NA
"Aletes filifolius","no_life_form_on_database",10,5.659418,0.011999,0.003794,2e-05
"Aletes humilis","no_life_form_on_database",1,5.629957,NA,NA,2e-04
"Aletes macdougallii","no_life_form_on_database",NA,NA,NA,NA,NA
"Aletes sessiliflorus","no_life_form_on_database",9,5.646781,0.006702,0.002234,2.2e-05
"Alococarpum erianthum","no_life_form_on_database",NA,NA,NA,NA,NA
"Ammi majus","annual",119,5.669088,0.009374,0.000859,2e-06
"Ammoides pusilla","annual",66,5.665985,0.008828,0.001087,3e-06
"Anethum graveolens","annual",6,5.673619,0.010695,0.004366,3.3e-05
"Angelica acutiloba","perennial",10,5.659098,0.008988,0.002842,2e-05
"Angelica ampla","perennial",16,5.626842,0.008889,0.002222,1.3e-05
"Angelica amurensis","no_life_form_on_database",6,5.620207,0.005598,0.002285,3.3e-05
"Angelica anomala","perennial",31,5.631575,0.011008,0.001977,6e-06
"Angelica apaensis","perennial",8,5.643963,0.016094,0.00569,2.5e-05
"Angelica archangelica","perennial",212,5.625051,0.013222,0.000908,1e-06
"Angelica arguta","perennial",63,5.631434,0.011959,0.001507,3e-06
"Angelica biserrata","perennial",6,5.67342,0.006461,0.002638,3.3e-05
"Angelica breweri","perennial",11,5.642742,0.010579,0.00319,1.8e-05
"Angelica cartilaginomarginata","perennial",35,5.649575,0.014933,0.002524,6e-06
"Angelica cincta","perennial",9,5.619392,0.011895,0.003965,2.2e-05
"Angelica dahurica","perennial",NA,NA,NA,NA,NA
"Angelica decursiva","perennial",109,5.661684,0.015872,0.00152,2e-06
"Angelica fargesii","no_life_form_on_database",NA,NA,NA,NA,NA
"Angelica furcijuga","no_life_form_on_database",NA,NA,NA,NA,NA
"Angelica genuflexa","perennial",56,5.636567,0.012012,0.001605,4e-06
"Angelica gigas","annual",16,5.636955,0.016719,0.00418,1.3e-05
"Angelica grayi","perennial",19,5.610661,0.008452,0.001939,1.1e-05
"Angelica japonica","perennial",12,5.670545,0.007445,0.002149,1.7e-05
"Angelica kangdingensis","perennial",NA,NA,NA,NA,NA
"Angelica keiskei","perennial",8,5.663382,0.011365,0.004018,2.5e-05
"Angelica laxifoliata","perennial",16,5.652981,0.012959,0.00324,1.3e-05
"Angelica lignescens","perennial",NA,NA,NA,NA,NA
"Angelica maowenensis","perennial",8,5.64151,0.017272,0.006107,2.5e-05
"Angelica megaphylla","perennial",5,5.667705,0.001572,0.000703,4e-05
"Angelica morii","perennial",7,5.664358,0.022366,0.008454,2.9e-05
