"species","life_form","n","mean","sd","se"
"Heliophila acuminata","annual",5,45.6,1.51657508881031,0.678232998312527
"Heliophila africana","annual",5,41.4,5.50454357780915,2.46170672501823
"Heliophila amplexicaulis","annual",9,48,2.91547594742265,0.97182531580755
"Heliophila arenaria","annual",6,47.8333333333333,3.81663027639129,1.55813278566937
"Heliophila arenosa","annual",4,47,0.816496580927726,0.408248290463863
"Heliophila bulbostyla","annual",4,46,2.70801280154532,1.35400640077266
"Heliophila carnosa","perennial",27,48.5555555555556,2.62141085520658,0.504490754303375
"Heliophila cedarbergensis","perennial",NA,NA,NA,NA
"Heliophila collina","annual",4,46.75,0.957427107756338,0.478713553878169
"Heliophila cornellsbergia","annual",NA,NA,NA,NA
"Heliophila cornuta","perennial",15,48.6,3.54158963501662,0.914434511701344
"Heliophila coronopifolia","annual",5,42.4,3.84707681233427,1.72046505340853
"Heliophila crithmifolia","annual",13,48.6923076923077,3.6374124361652,1.00883669604646
"Heliophila descurva","no_life_form_on_database",4,46.5,1,0.5
"Heliophila deserticola","annual",16,48.75,4.62601340248815,1.15650335062204
"Heliophila digitata","annual",5,44.6,7.02139587261678,3.14006369362152
"Heliophila dregeana","perennial",3,44.3333333333333,3.78593889720018,2.185812841434
"Heliophila elata","perennial",3,45,1.73205080756888,1
"Heliophila elongata","perennial",13,46.4615384615385,2.40192230707631,0.666173387526491
"Heliophila ephemera","annual",1,48,NA,NA
"Heliophila esterhuyseniae","perennial",NA,NA,NA,NA
"Heliophila eximia","annual",1,55,NA,NA
"Heliophila gariepina","annual",2,55,1.4142135623731,1
"Heliophila glauca","perennial",4,46.5,1,0.5
"Heliophila hurkana","perennial",2,46.5,0.707106781186548,0.5
"Heliophila juncea","perennial",NA,NA,NA,NA
"Heliophila lactea","annual",7,51.4285714285714,3.15473944286703,1.19237943100466
"Heliophila latisiliqua","no_life_form_on_database",NA,NA,NA,NA
"Heliophila linearis var. linearis","no_life_form_on_database",NA,NA,NA,NA
"Heliophila linoides","annual",3,42.3333333333333,4.50924975282289,2.60341655863555
"Heliophila macowaniana","annual",5,45.2,1.92353840616713,0.860232526704263
"Heliophila macra","no_life_form_on_database",3,39.6666666666667,2.88675134594813,1.66666666666667
"Heliophila macrosperma","perennial",NA,NA,NA,NA
"Heliophila maraisiana","perennial",5,46.8,1.09544511501033,0.489897948556636
"Heliophila minima","annual",NA,NA,NA,NA
"Heliophila monosperma","perennial",1,46,NA,NA
"Heliophila namaquana","annual",6,48.6666666666667,3.20416395751944,1.30809445802324
"Heliophila nubigena","perennial",2,46.5,0.707106781186548,0.5
"Heliophila pectinata","annual",7,46.7142857142857,2.62769136406122,0.993173981648296
"Heliophila pinnata","annual",5,47,1.73205080756888,0.774596669241483
"Heliophila polygaloides","perennial",1,46,NA,NA
"Heliophila pubescens","annual",4,45.75,0.5,0.25
"Heliophila pusilla","annual",8,43.375,4.405759217855,1.5576711096102
"Heliophila refracta","annual",5,43.8,3.19374388453426,1.42828568570857
"Heliophila rigidiuscula","perennial",22,48.9545454545455,2.62727946792826,0.560137864628692
"Heliophila scoparia var. aspera","no_life_form_on_database",NA,NA,NA,NA
"Heliophila seselifolia","annual",19,47.5789473684211,3.54832964574232,0.814042649692644
"Heliophila suavissima","perennial",21,46.7142857142857,2.23926008187654,0.488646610756773
"Heliophila suborbicularis","annual",5,46.4,0.547722557505166,0.244948974278318
"Heliophila subulata","annual",18,46.2222222222222,2.60216099234182,0.613335227808005
"Heliophila tricuspidata","perennial",1,45,NA,NA
"Heliophila trifurca","annual",19,47.3157894736842,4.17735471293267,0.958350897105099
"Heliophila tulbaghensis","perennial",NA,NA,NA,NA
"Heliophila variabilis","annual",11,49,3.40587727318528,1.02691063610494
