"species","life_form","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Heliophila acuminata","annual",5,6.557782,0.088817,0.03972,0.009261
"Heliophila africana","annual",5,6.398375,0.121072,0.054145,0.009261
"Heliophila amplexicaulis","annual",9,6.557858,0.101283,0.033761,0.005145
"Heliophila arenaria","annual",6,6.40769,0.122609,0.050055,0.007717
"Heliophila arenosa","annual",4,6.547259,0.085542,0.042771,0.011576
"Heliophila bulbostyla","annual",4,6.435734,0.100771,0.050386,0.011576
"Heliophila carnosa","perennial",27,6.557464,0.09219,0.017742,0.001715
"Heliophila cedarbergensis","perennial",NA,NA,NA,NA,NA
"Heliophila collina","annual",4,6.622753,0.03589,0.017945,0.011576
"Heliophila cornellsbergia","annual",NA,NA,NA,NA,NA
"Heliophila cornuta","perennial",15,6.519053,0.108191,0.027935,0.003087
"Heliophila coronopifolia","annual",5,6.40814,0.08935,0.039959,0.009261
"Heliophila crithmifolia","annual",13,6.534927,0.105915,0.029376,0.003562
"Heliophila descurva","no_life_form_on_database",4,6.559709,0.07007,0.035035,0.011576
"Heliophila deserticola","annual",16,6.557052,0.178249,0.044562,0.002894
"Heliophila digitata","annual",5,6.489925,0.151903,0.067933,0.009261
"Heliophila dregeana","perennial",3,6.512998,0.144738,0.083565,0.015434
"Heliophila elata","perennial",3,6.50638,0.095943,0.055393,0.015434
"Heliophila elongata","perennial",13,6.349778,0.09679,0.026845,0.003562
"Heliophila ephemera","annual",1,6.555286,NA,NA,0.046303
"Heliophila esterhuyseniae","perennial",NA,NA,NA,NA,NA
"Heliophila eximia","annual",1,6.457946,NA,NA,0.046303
"Heliophila gariepina","annual",2,6.437176,0.007924,0.005603,0.023151
"Heliophila glauca","perennial",4,6.472193,0.107585,0.053792,0.011576
"Heliophila hurkana","perennial",2,6.586531,0.014722,0.01041,0.023151
"Heliophila juncea","perennial",NA,NA,NA,NA,NA
"Heliophila lactea","annual",7,6.442752,0.135842,0.051343,0.006615
"Heliophila latisiliqua","no_life_form_on_database",NA,NA,NA,NA,NA
"Heliophila linearis var. linearis","no_life_form_on_database",NA,NA,NA,NA,NA
"Heliophila linoides","annual",3,6.426141,0.120859,0.069778,0.015434
"Heliophila macowaniana","annual",5,6.505311,0.08384,0.037494,0.009261
"Heliophila macra","no_life_form_on_database",3,6.336003,0.042842,0.024735,0.015434
"Heliophila macrosperma","perennial",NA,NA,NA,NA,NA
"Heliophila maraisiana","perennial",5,6.578541,0.042033,0.018798,0.009261
"Heliophila minima","annual",NA,NA,NA,NA,NA
"Heliophila monosperma","perennial",1,6.61036,NA,NA,0.046303
"Heliophila namaquana","annual",6,6.570779,0.066689,0.027226,0.007717
"Heliophila nubigena","perennial",2,6.566562,0.026853,0.018988,0.023151
"Heliophila pectinata","annual",7,6.612503,0.085855,0.03245,0.006615
"Heliophila pinnata","annual",5,6.594639,0.049103,0.02196,0.009261
"Heliophila polygaloides","perennial",1,6.612914,NA,NA,0.046303
"Heliophila pubescens","annual",4,6.636376,0.054824,0.027412,0.011576
"Heliophila pusilla","annual",8,6.497634,0.145045,0.051281,0.005788
"Heliophila refracta","annual",5,6.430213,0.098969,0.04426,0.009261
"Heliophila rigidiuscula","perennial",22,6.445986,0.111961,0.02387,0.002105
"Heliophila scoparia var. aspera","no_life_form_on_database",NA,NA,NA,NA,NA
"Heliophila seselifolia","annual",19,6.604788,0.133806,0.030697,0.002437
"Heliophila suavissima","perennial",21,6.60006,0.112752,0.024605,0.002205
"Heliophila suborbicularis","annual",5,6.601662,0.044383,0.019849,0.009261
"Heliophila subulata","annual",18,6.380588,0.119099,0.028072,0.002572
"Heliophila tricuspidata","perennial",1,6.444846,NA,NA,0.046303
"Heliophila trifurca","annual",19,6.650327,0.121675,0.027914,0.002437
"Heliophila tulbaghensis","perennial",NA,NA,NA,NA,NA
"Heliophila variabilis","annual",11,6.524702,0.114056,0.034389,0.004209
