"species","life_form","n","mean","sd","se"
"Chaunanthus acuminatus","perennial",1,306,NA,NA
"Chaunanthus petiolatus","perennial",2,202.5,4.94974746830583,3.5
"Chilocardamum castellanosii","perennial",3,31.3333333333333,2.88675134594813,1.66666666666667
"Chilocardamum patagonicum","perennial",10,47.7,21.1610228696273,6.69170298869345
"Chlorocrambe hastata","perennial",5,69,27.3952550636055,12.2515305166334
"Dictyophragmus englerianus","annual",NA,NA,NA,NA
"Dictyophragmus punensis","annual",1,542,NA,NA
"Dryopetalon auriculatum","annual",NA,NA,NA,NA
"Dryopetalon paysonii","no_life_form_on_database",NA,NA,NA,NA
"Dryopetalon runcinatum","annual",29,234.344827586207,119.569249469582,22.2034522158304
"Englerocharis pauciflora","perennial",NA,NA,NA,NA
"Hesperidanthus argillaceus","perennial",NA,NA,NA,NA
"Hesperidanthus barnebyi","perennial",NA,NA,NA,NA
"Hesperidanthus jaegeri","perennial",1,27,NA,NA
"Hesperidanthus linearifolius","perennial",69,180.869565217391,84.0283413399169,10.1158235555881
"Ivania cremnophila","perennial",1,0,NA,NA
"Ivania juncalensis","no_life_form_on_database",NA,NA,NA,NA
"Mostacillastrum andinum","perennial",7,97.8571428571429,54.8039796956041,20.7139573044574
"Mostacillastrum commune","annual",12,58.6666666666667,44.8296438720739,12.9412034786085
"Mostacillastrum gracile","perennial",3,57.3333333333333,39.5516539898565,22.8351580779386
"Mostacillastrum leptocarpum","perennial",5,117.8,58.1738772990077,26.0161488310626
"Mostacillastrum orbignyanum","perennial",25,235.12,137.084621067913,27.4169242135826
"Mostacillastrum sagittatum","no_life_form_on_database",NA,NA,NA,NA
"Mostacillastrum stenophyllum","perennial",12,413.25,126.211312704311,36.4340676823051
"Mostacillastrum subauriculatum","annual",NA,NA,NA,NA
"Mostacillastrum subscandens","perennial",3,67,43,24.8260615751539
"Mostacillastrum vaseyi","no_life_form_on_database",NA,NA,NA,NA
"Neuontobotrys frutescens","perennial",12,121.75,64.5630417780665,18.6377447751339
"Neuontobotrys grayana","no_life_form_on_database",NA,NA,NA,NA
"Neuontobotrys lanata","perennial",7,57.4285714285714,41.6327480991312,15.735699695214
"Neuontobotrys linearifolia","perennial",NA,NA,NA,NA
"Neuontobotrys tarapacana","perennial",15,80.7333333333333,163.934859304658,42.3277986633198
"Parodiodoxa chionophila","perennial",8,346.25,220.355394760373,77.9073969530493
"Phlebolobium maclovianum","perennial",NA,NA,NA,NA
"Phravenia viereckii","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium adscendens","perennial",NA,NA,NA,NA
"Polypsecadium effusum","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium grandiflorum","annual",4,536.5,110.34038245357,55.1701912267848
"Polypsecadium harmsianum","annual",4,636,185.632252944722,92.8161264723611
"Polypsecadium magellanicum","perennial",6,55.3333333333333,36.6424162230968,14.9592037815446
"Polypsecadium rusbyi","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium solidagineum","no_life_form_on_database",NA,NA,NA,NA
"Polypsecadium tucumanense","perennial",1,856,NA,NA
"Pringlea antiscorbutica","no_life_form_on_database",NA,NA,NA,NA
"Romanschulzia arabiformis","annual",15,222.933333333333,173.338424833646,44.7557888425691
"Romanschulzia costaricensis","annual",2,607,166.877200360025,118
"Sarcodraba dusenii","perennial",2,34.5,21.920310216783,15.5
"Sibara angelorum","no_life_form_on_database",10,19.6,19.5061243943765,6.16837814088022
"Sibara deserti","annual",6,25.1666666666667,7.83368793523629,3.19808970758761
