"species","life_form","n","mean","sd","se"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA
"Anarrhinum bellidifolium","annual",NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,1249,NA,NA
"Anarrhinum duriminium","annual",5,1234.4,97.6411798371978,43.6664631038512
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA
"Anarrhinum laxiflorum","annual",15,1572.4,177.166910809311,45.7442996708984
"Anarrhinum longipedicellatum","annual",1,1292,NA,NA
"Anarrhinum pedatum","annual",11,1657.72727272727,91.5249593379761,27.5958135524183
"Antirrhinum australe","perennial",15,1626,138.086929142479,35.653891793183
"Antirrhinum charidemi","perennial",3,1512,286.487347015536,165.403546918841
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,1607.8,69.9409274554844,22.1172632423936
"Antirrhinum graniticum","perennial",25,1477.52,182.244140280742,36.4488280561483
"Antirrhinum grosii","perennial",2,1196,67.8822509939086,48
"Antirrhinum hispanicum","perennial",12,1614.91666666667,133.371973567663,38.5011724208209
"Antirrhinum latifolium","perennial",16,1218.0625,157.472735735428,39.368183933857
"Antirrhinum linkianum","no_life_form_on_database",2,1256.5,62.9325035256027,44.5
"Antirrhinum litigiosum","no_life_form_on_database",27,1528.07407407407,151.10539519104,29.080246863184
"Antirrhinum lopesianum","no_life_form_on_database",2,1404,41.0121933088198,29
"Antirrhinum majus","perennial",45,1370.13333333333,242.125493381954,36.0939374858483
"Antirrhinum meonanthum","perennial",23,1281.21739130435,231.692577768226,48.3112420947148
"Antirrhinum microphyllum","perennial",1,1499,NA,NA
"Antirrhinum molle","perennial",6,1447.16666666667,178.946267540473,73.0545078082873
"Antirrhinum mollissimum","no_life_form_on_database",3,1633.66666666667,56.6950909103543,32.7329259988233
"Antirrhinum onubense","no_life_form_on_database",3,1651.33333333333,127.162625536489,73.4173760843515
"Antirrhinum pertegasii","perennial",3,1369,79.9562380305627,46.1627555503352
"Antirrhinum pulverulentum","perennial",6,1488.83333333333,133.298787191282,54.4190019917471
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,1234,201.062179437108,71.0862152600629
"Antirrhinum siculum","perennial",9,1442.55555555556,179.813174650185,59.9377248833949
"Antirrhinum subbaeticum","no_life_form_on_database",1,1671,NA,NA
"Antirrhinum tortuosum","perennial",9,1589.66666666667,98.7129677398061,32.9043225799354
"Antirrhinum valentinum","perennial",5,1565.2,116.312939950807,52.016728078571
"Asarina procumbens","perennial",4,1224.5,134.349047881504,67.174523940752
"Chaenorhinum calycinum","annual",NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,1481,215.111986338899,59.661330516293
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,1637,96.3059361271845,26.7104608337018
"Chaenorhinum flexuosum","perennial",4,1545.5,99.2723526466458,49.6361763233229
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,1103,NA,NA
"Chaenorhinum grandiflorum","annual",4,1572,215.942893685653,107.971446842827
"Chaenorhinum johnstonii","annual",4,1899.75,481.736701944122,240.868350972061
"Chaenorhinum litorale","annual",NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,1565.2,125.585429091117,56.1635112862435
"Chaenorhinum minus","annual",276,889.06884057971,275.287814293127,16.5703791838975
"Chaenorhinum origanifolium","perennial",27,1327.7037037037,200.910966659903,38.6653335614142
"Chaenorhinum raveyi","annual",2,1591,32.5269119345812,23
"Chaenorhinum reyesii","no_life_form_on_database",13,1586,130.241442457205,36.1224768438341
