"species","life_form","n","mean","sd","se"
"×Stiporyzopsis bloomeri","no_life_form_on_database",NA,NA,NA,NA
"Achnatherum wallowaense","no_life_form_on_database",3,1205,52.7162214123888,30.4357246231026
"Aciachne acicularis","perennial",27,1249.81481481481,301.750411004377,58.0718936738191
"Aciachne flagellifera","perennial",6,944.5,87.4133857026485,35.6863652767646
"Aciachne pulvinata","perennial",14,1199.21428571429,219.593743280432,58.6888965453262
"Aegilops bicornis","annual",NA,NA,NA,NA
"Aegilops biuncialis","annual",80,1507,291.515811499875,32.5924585514867
"Aegilops caudata","annual",31,1666.09677419355,235.414011879598,42.2816047049699
"Aegilops columnaris","annual",9,1651.77777777778,243.767193125827,81.2557310419425
"Aegilops comosa","annual",16,1501.0625,206.386197455159,51.5965493637898
"Aegilops crassa","annual",20,2014,253.292425136598,56.6379080791209
"Aegilops cylindrica","annual",93,1264.44086021505,238.561744006871,24.7377004745771
"Aegilops geniculata","annual",151,1478.60927152318,233.439556017111,18.9970416507388
"Aegilops juvenalis","annual",4,1985.75,255.524786795071,127.762393397536
"Aegilops kotschyi","annual",24,2279,520.703871446267,106.288232677927
"Aegilops longissima","annual",NA,NA,NA,NA
"Aegilops peregrina","annual",12,1700.83333333333,259.161877574382,74.813589890629
"Aegilops searsii","annual",1,2054,NA,NA
"Aegilops sharonensis","annual",1,1812,NA,NA
"Aegilops speltoides","annual",12,1863.83333333333,265.790701435729,76.7271665110089
"Aegilops tauschii","annual",42,1493.85714285714,348.447047552042,53.7665467216805
"Aegilops triuncialis","annual",250,1523.916,323.249000942682,20.4440618870558
"Aegilops umbellulata","annual",39,1719.10256410256,379.233908854194,60.7260256851088
"Aegilops uniaristata","annual",6,1397.83333333333,138.433257083212,56.5151405475658
"Aegilops vavilovii","annual",NA,NA,NA,NA
"Aegilops ventricosa","annual",83,1651.4578313253,391.51862869441,42.9747525508203
"Agropogon lutosus","no_life_form_on_database",NA,NA,NA,NA
"Agropyron brownei","no_life_form_on_database",NA,NA,NA,NA
"Agropyron cristatum","perennial",369,1038.73441734417,247.012849367082,12.8589753068269
"Agropyron desertorum","perennial",70,1109.9,183.537789814128,21.9369617279849
"Agropyron fragile","perennial",35,1182.42857142857,143.913022284967,24.3257406189959
"Agropyron mongolicum","perennial",4,1399,125.227792442413,62.6138962212064
"Agropyron retrofractum","no_life_form_on_database",NA,NA,NA,NA
"Agropyron velutinum","no_life_form_on_database",NA,NA,NA,NA
"Agrostis avenacea","no_life_form_on_database",23,1670.34782608696,415.331806970551,86.6026683697305
"Agrostis billardierei","no_life_form_on_database",NA,NA,NA,NA
"Agrostis botelhoi","no_life_form_on_database",NA,NA,NA,NA
"Agrostis canina","perennial",385,775.142857142857,201.684515025796,10.2787946639356
