"species","life_form","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA,NA
"Anarrhinum bellidifolium","perennial",NA,NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,6.677146,NA,NA,0.0463
"Anarrhinum duriminium","perennial",5,6.580605,0.122814,0.054924,0.00926
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA,NA
"Anarrhinum laxiflorum","perennial",15,6.735576,0.088716,0.022906,0.003087
"Anarrhinum longipedicellatum","perennial",1,6.608877,NA,NA,0.0463
"Anarrhinum pedatum","perennial",11,6.637276,0.104875,0.031621,0.004209
"Antirrhinum australe","perennial",15,6.762013,0.100008,0.025822,0.003087
"Antirrhinum charidemi","perennial",3,6.751553,0.112741,0.065091,0.015433
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,6.737776,0.056149,0.017756,0.00463
"Antirrhinum graniticum","perennial",25,6.787274,0.070034,0.014007,0.001852
"Antirrhinum grosii","perennial",2,6.799937,0.006537,0.004622,0.02315
"Antirrhinum hispanicum","perennial",12,6.797069,0.060352,0.017422,0.003858
"Antirrhinum latifolium","perennial",16,6.76461,0.07202,0.018005,0.002894
"Antirrhinum linkianum","no_life_form_on_database",2,6.436466,0.04757,0.033637,0.02315
"Antirrhinum litigiosum","no_life_form_on_database",27,6.761147,0.07047,0.013562,0.001715
"Antirrhinum lopesianum","no_life_form_on_database",2,6.76754,0.019036,0.01346,0.02315
"Antirrhinum majus","perennial",45,6.717641,0.110982,0.016544,0.001029
"Antirrhinum meonanthum","perennial",23,6.685443,0.124643,0.02599,0.002013
"Antirrhinum microphyllum","perennial",1,6.860506,NA,NA,0.0463
"Antirrhinum molle","perennial",6,6.794209,0.045831,0.01871,0.007717
"Antirrhinum mollissimum","no_life_form_on_database",3,6.772683,0.049099,0.028347,0.015433
"Antirrhinum onubense","no_life_form_on_database",3,6.626992,0.228343,0.131834,0.015433
"Antirrhinum pertegasii","perennial",3,6.755636,0.026182,0.015116,0.015433
"Antirrhinum pulverulentum","perennial",6,6.832006,0.027876,0.01138,0.007717
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,6.720697,0.1091,0.038573,0.005788
"Antirrhinum siculum","perennial",9,6.708979,0.07891,0.026303,0.005144
"Antirrhinum subbaeticum","no_life_form_on_database",1,6.808322,NA,NA,0.0463
"Antirrhinum tortuosum","perennial",9,6.664769,0.106964,0.035655,0.005144
"Antirrhinum valentinum","perennial",5,6.718345,0.067879,0.030356,0.00926
"Asarina procumbens","perennial",4,6.725803,0.039319,0.01966,0.011575
"Chaenorhinum calycinum","annual",NA,NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,6.747049,0.062123,0.01723,0.003562
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,6.75156,0.057163,0.015854,0.003562
"Chaenorhinum flexuosum","perennial",4,6.656116,0.120438,0.060219,0.011575
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,6.744471,NA,NA,0.0463
"Chaenorhinum grandiflorum","annual",4,6.726879,0.044128,0.022064,0.011575
"Chaenorhinum johnstonii","annual",4,6.995627,0.017624,0.008812,0.011575
"Chaenorhinum litorale","annual",NA,NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,6.806812,0.028056,0.012547,0.00926
"Chaenorhinum minus","annual",280,6.902393,0.153241,0.009158,0.000165
"Chaenorhinum origanifolium","perennial",27,6.737038,0.082925,0.015959,0.001715
"Chaenorhinum raveyi","annual",2,6.711286,0.06332,0.044774,0.02315
"Chaenorhinum reyesii","no_life_form_on_database",13,6.801038,0.05081,0.014092,0.003562
"Chaenorhinum robustum","annual",15,6.800619,0.051748,0.013361,0.003087
"Chaenorhinum rubrifolium","annual",NA,NA,NA,NA,NA
"Chaenorhinum segoviense","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum serpyllifolium","annual",NA,NA,NA,NA,NA
"Chaenorhinum spicatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum tenellum","perennial",1,6.739632,NA,NA,0.0463
"Chaenorhinum tuberculatum","annual",1,7.049125,NA,NA,0.0463
"Chaenorhinum villosum","perennial",20,6.751574,0.092477,0.020678,0.002315
"Cymbalaria aequitriloba","perennial",7,6.665848,0.052206,0.019732,0.006614
"Cymbalaria fragilis","perennial",2,6.614189,9.5e-05,6.7e-05,0.02315
"Cymbalaria glutinosa","perennial",1,6.76671,NA,NA,0.0463
"Cymbalaria glutinosa subsp. brevicalcarata","perennial",1,6.757688,NA,NA,0.0463
"Cymbalaria hepaticifolia","perennial",2,6.667847,0.000809,0.000572,0.02315
"Cymbalaria longipes","perennial",7,6.717432,0.073375,0.027733,0.006614
"Cymbalaria microcalyx","perennial",10,6.732985,0.084792,0.026814,0.00463
"Cymbalaria microcalyx subsp. acutiloba","no_life_form_on_database",NA,NA,NA,NA,NA
"Cymbalaria microcalyx subsp. ebelii","no_life_form_on_database",NA,NA,NA,NA,NA
"Cymbalaria microcalyx subsp. minor","no_life_form_on_database",1,6.708877,NA,NA,0.0463
"Cymbalaria muelleri","perennial",NA,NA,NA,NA,NA
"Cymbalaria muralis","perennial",20,6.813063,0.08619,0.019273,0.002315
"Cymbalaria muralis f. visianii","perennial",NA,NA,NA,NA,NA
"Cymbalaria pallida","perennial",NA,NA,NA,NA,NA
"Cymbalaria pubescens","perennial",4,6.668773,0.028894,0.014447,0.011575
"Epixiphium wislizenii","perennial",13,6.943066,0.045528,0.012627,0.003562
"Gadoria falukei","no_life_form_on_database",1,6.731913,NA,NA,0.0463
"Galvezia ballii","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia elisensii","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia fruticosa","perennial",7,5.880305,0.128123,0.048426,0.006614
"Galvezia lanceolata","perennial",NA,NA,NA,NA,NA
"Galvezia leucantha","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia leucantha subsp. porphyrantha","no_life_form_on_database",1,6.077986,NA,NA,0.0463
"Galvezia leucantha subsp. pubescens","no_life_form_on_database",NA,NA,NA,NA,NA
"Gambelia juncea","perennial",21,6.526996,0.157569,0.034384,0.002205
"Gambelia speciosa","perennial",5,6.335633,0.28269,0.126423,0.00926
"Holmgrenanthe petrophila","perennial",1,7.026738,NA,NA,0.0463
"Howelliella ovata","annual",NA,NA,NA,NA,NA
"Kickxia aegyptiaca","perennial",10,6.791367,0.09504,0.030054,0.00463
"Kickxia aegyptiaca subsp. fruticosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia caucasica","annual",NA,NA,NA,NA,NA
"Kickxia cirrhosa","annual",30,6.70011,0.135262,0.024695,0.001543
"Kickxia commutata","perennial",35,6.69848,0.15481,0.026168,0.001323
"Kickxia elatine","annual",105,6.78665,0.187998,0.018347,0.000441
"Kickxia elatine subsp. crinita","no_life_form_on_database",46,6.710086,0.17057,0.025149,0.001007
"Kickxia floribunda","perennial",NA,NA,NA,NA,NA
"Kickxia lanigera","annual",NA,NA,NA,NA,NA
"Kickxia scariosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia sieberi","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia spuria","annual",93,6.772579,0.108003,0.011199,0.000498
"Kickxia spuria subsp. integrifolia","annual",57,6.742339,0.112439,0.014893,0.000812
"Limaria orientalis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria accitensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria aeruginea","annual",4,6.792512,0.072167,0.036084,0.011575
"Linaria albifrons","annual",NA,NA,NA,NA,NA
"Linaria algarviana","annual",1,6.310009,NA,NA,0.0463
"Linaria almijarensis","perennial",1,6.774167,NA,NA,0.0463
"Linaria alpina","annual",43,6.784357,0.077337,0.011794,0.001077
"Linaria altaica","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria amethystea","no_life_form_on_database",39,6.750546,0.099061,0.015862,0.001187
"Linaria amethystea f. broussonetii","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria amoi","perennial",2,6.757029,0.008797,0.00622,0.02315
"Linaria angustissima","perennial",20,6.877144,0.077017,0.017222,0.002315
"Linaria anticaria","perennial",8,6.804301,0.054021,0.019099,0.005788
"Linaria antilibanotica","perennial",NA,NA,NA,NA,NA
"Linaria arenaria","annual",NA,NA,NA,NA,NA
"Linaria armeniaca","annual",2,7.012266,0.010892,0.007702,0.02315
"Linaria arvensis","annual",65,6.759553,0.080058,0.00993,0.000712
"Linaria atlantica","no_life_form_on_database",4,6.608657,0.015077,0.007538,0.011575
"Linaria atrofusca","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria azerbaijanensis","perennial",NA,NA,NA,NA,NA
"Linaria badalii","annual",21,6.72632,0.06692,0.014603,0.002205
"Linaria baligaliensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria bamianica","perennial",4,7.056149,0.048702,0.024351,0.011575
"Linaria becerrae","annual",NA,NA,NA,NA,NA
"Linaria benitoi","no_life_form_on_database",2,6.74411,0.120946,0.085522,0.02315
"Linaria bipartita","annual",7,6.529751,0.123628,0.046727,0.006614
"Linaria bipunctata","annual",NA,NA,NA,NA,NA
"Linaria bordiana","annual",2,6.700323,0.126085,0.089156,0.02315
"Linaria bordiana subsp. kralikiana","no_life_form_on_database",3,6.851859,0.05766,0.03329,0.015433
"Linaria boushehrensis","annual",NA,NA,NA,NA,NA
