"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Cyphocardamum aretioides","perennial",NA,NA,NA,NA,NA
"Delpinophytum patagonicum","perennial",3,2.50128,0.179068,0.103385,0.099808
"Lepidium aegrum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium affghanum","perennial",NA,NA,NA,NA,NA
"Lepidium afghanicum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium africanum","annual",8,2.799912,0.436099,0.154184,0.037428
"Lepidium alluaudii","no_life_form_on_database",3,0.462098,0.400189,0.231049,0.074856
"Lepidium alyssoides","perennial",55,2.349791,0.460435,0.062085,0.005444
"Lepidium angustissimum","annual",NA,NA,NA,NA,NA
"Lepidium apetalum","annual",182,1.174559,1.107473,0.082091,0.00156
"Lepidium appelianum","perennial",NA,NA,NA,NA,NA
"Lepidium apterum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium arbuscula","perennial",NA,NA,NA,NA,NA
"Lepidium armoracia","perennial",3,1.24589,1.081722,0.624532,0.099808
"Lepidium aschersonii","perennial",12,3.34386,0.418742,0.12088,0.024952
"Lepidium aucheri","annual",1,1.791759,NA,NA,0.059885
"Lepidium auriculatum","annual",45,3.148681,1.043766,0.155595,0.006654
"Lepidium austrinum","annual",58,3.018919,0.710517,0.093295,0.005162
"Lepidium banksii","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium bidentatum","perennial",NA,NA,NA,NA,NA
"Lepidium bipinnatifidum","perennial",31,3.276021,1.283686,0.230557,0.009659
"Lepidium biplicatum","perennial",5,0.855333,0.655798,0.293282,0.059885
"Lepidium bonariense","annual",98,2.756893,1.176315,0.118826,0.003024
"Lepidium botschantsevianum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium brachyotum","perennial",1,2.772589,NA,NA,0.299425
"Lepidium brevicaule","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium campestre","annual",108,3.537518,0.393657,0.03788,0.002772
"Lepidium capense","perennial",4,2.885174,0.486886,0.243443,0.074856
"Lepidium capitatum","annual",35,1.115744,0.886233,0.149801,0.006805
"Lepidium cardamines","no_life_form_on_database",8,1.995517,0.867574,0.306734,0.037428
"Lepidium cardiophyllum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium cartilagineum","perennial",20,2.5285,1.010454,0.225944,0.014258
"Lepidium chalepense","perennial",11,1.510534,1.191946,0.359385,0.019962
"Lepidium chichicara","perennial",14,2.219164,0.941844,0.251718,0.018714
"Lepidium cordatum","perennial",6,1.054656,0.878183,0.358517,0.049904
"Lepidium coronopifolium","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium coronopus","annual",64,3.184893,0.847416,0.105927,0.004537
"Lepidium costaricense","no_life_form_on_database",25,2.709478,1.18679,0.237358,0.011977
"Lepidium crassum","no_life_form_on_database",1,3.970292,NA,NA,0.299425
"Lepidium davisii","perennial",6,2.101576,0.212984,0.08695,0.049904
"Lepidium depressum","no_life_form_on_database",4,2.114042,0.369221,0.184611,0.059885
"Lepidium desertorum","annual",14,1.957605,0.745282,0.199185,0.021387
"Lepidium desvauxii","perennial",15,3.462868,0.551849,0.142487,0.019962
"Lepidium dictyotum","annual",27,1.05445,1.047778,0.201645,0.008317
"Lepidium didymum","annual",61,2.639047,1.110403,0.142173,0.004753
"Lepidium divaricatum subsp. trifurcum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium draba","perennial",152,2.91118,0.880235,0.071396,0.001782
"Lepidium echinatum","perennial",20,0.956078,0.419198,0.093736,0.014971
"Lepidium englerianum","annual",NA,NA,NA,NA,NA
