"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Aimara rollinsii","perennial",NA,NA,NA,NA,NA
"Aschersoniodoxa cachensis","perennial",5,1.208051,0.932595,0.417069,0.059319
"Aschersoniodoxa mandoniana","perennial",2,2.861793,0.040417,0.028579,0.148297
"Aschersoniodoxa peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Atacama nivea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brayopsis alpaminae","perennial",NA,NA,NA,NA,NA
"Brayopsis calycina","perennial",15,1.61633,0.843161,0.217703,0.018537
"Brayopsis colombiana","perennial",NA,NA,NA,NA,NA
"Brayopsis diapensioides","perennial",2,2.537587,0.332343,0.235002,0.148297
"Brayopsis gamosepala","perennial",NA,NA,NA,NA,NA
"Brayopsis monimocalyx","perennial",8,1.262279,0.908707,0.321276,0.037074
"Cremolobus chilensis","annual",NA,NA,NA,NA,NA
"Cremolobus peruvianus","perennial",9,3.875207,0.445002,0.148334,0.032955
"Cremolobus rhomboideus","annual",NA,NA,NA,NA,NA
"Dactylocardamum imbricatifolium","perennial",NA,NA,NA,NA,NA
"Eudema nubigena subsp. nubigena","no_life_form_on_database",2,3.73082,0.466157,0.329623,0.148297
"Eudema nubigena subsp. remyana","perennial",1,3.295837,NA,NA,0.296594
"Eudema rupestris","perennial",NA,NA,NA,NA,NA
"Mathewsia auriculata","perennial",1,1.386294,NA,NA,0.098865
"Mathewsia collina","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia densifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia foliosa","perennial",NA,NA,NA,NA,NA
"Mathewsia incana","perennial",NA,NA,NA,NA,NA
"Mathewsia linearifolia","perennial",NA,NA,NA,NA,NA
"Mathewsia peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Menonvillea chilensis","perennial",1,1.386294,NA,NA,0.059319
"Menonvillea cicatricosa","perennial",3,2.349752,0.504189,0.291094,0.098865
"Menonvillea comberi","annual",NA,NA,NA,NA,NA
"Menonvillea cuneata","perennial",9,1.251265,1.006435,0.335478,0.019773
"Menonvillea famatinensis","perennial",1,0,NA,NA,0.296594
"Menonvillea filifolia","annual",NA,NA,NA,NA,NA
"Menonvillea flexuosa","perennial",NA,NA,NA,NA,NA
"Menonvillea frigida","perennial",NA,NA,NA,NA,NA
"Menonvillea hookeri","no_life_form_on_database",12,1.785002,0.925885,0.26728,0.024716
"Menonvillea linearis","perennial",1,1.386294,NA,NA,0.148297
"Menonvillea litoralis","annual",2,0.693147,0.980258,0.693147,0.074148
"Menonvillea marticorenae","annual",NA,NA,NA,NA,NA
"Menonvillea minima","annual",NA,NA,NA,NA,NA
"Menonvillea nordenskjoeldii","perennial",5,2.609804,1.072399,0.479591,0.059319
"Menonvillea orbiculata","annual",NA,NA,NA,NA,NA
"Menonvillea patagonica","annual",9,2.469296,0.433522,0.144507,0.032955
"Menonvillea pinnatifida","annual",1,1.386294,NA,NA,0.098865
"Menonvillea purpurea","perennial",2,1.242453,0.203422,0.143841,0.148297
"Menonvillea rigida","perennial",NA,NA,NA,NA,NA
"Menonvillea scapigera","perennial",2,1.629048,1.323564,0.935901,0.148297
"Menonvillea spathulata","perennial",6,2.735179,0.201642,0.08232,0.049432
"Menonvillea virens","perennial",5,1.096128,0.80534,0.360159,0.042371
"Onuris alismatifolia","perennial",3,3.119874,0.745058,0.430159,0.098865
"Onuris graminifolia","perennial",18,2.752368,0.637027,0.150149,0.016477
"Onuris hatcheriana","perennial",3,2.228204,0.585132,0.337826,0.098865
"Onuris hauthalii","no_life_form_on_database",1,2.302585,NA,NA,0.296594
"Onuris papillosa","perennial",7,2.510846,0.584482,0.220913,0.042371
"Onuris spegazziniana","perennial",6,2.579432,0.992806,0.405311,0.049432
"Schizopetalon arcuatum","annual",0,NA,NA,NA,0.296594
"Schizopetalon bipinnatifidum","annual",NA,NA,NA,NA,NA
"Schizopetalon biseriatum","annual",NA,NA,NA,NA,NA
"Schizopetalon brachycarpum","annual",NA,NA,NA,NA,NA
"Schizopetalon dentatum","annual",0,NA,NA,NA,0.148297
"Schizopetalon maritimum","annual",NA,NA,NA,NA,NA
"Schizopetalon rupestre","annual",NA,NA,NA,NA,NA
"Schizopetalon tenuifolium","annual",NA,NA,NA,NA,NA
"Schizopetalon walkeri","annual",1,1.386294,NA,NA,0.098865
"Smelowskia calycina","perennial",30,1.369015,0.960512,0.175365,0.009568
"Thlaspi arvense","annual",607,2.966335,1.081276,0.043888,0.000485
"Xerodraba patagonica","perennial",4,2.36948,0.121943,0.060972,0.074148
"Xerodraba pectinata","no_life_form_on_database",4,2.129298,0.346574,0.173287,0.074148
"Xerodraba pycnophylloides","no_life_form_on_database",5,2.05978,0.341618,0.152776,0.059319
