"species","life_form","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Acanthonema strigosum","no_life_form_on_database",11,5.703393,0.004749,0.001432,1.5e-05
"Achimenes admirabilis","perennial",2,5.707675,0.019956,0.014111,8.1e-05
"Achimenes antirrhina","perennial",37,5.703896,0.009524,0.001566,4e-06
"Achimenes candida","perennial",12,5.701769,0.012107,0.003495,1.3e-05
"Achimenes dulcis","perennial",3,5.719736,0.015852,0.009152,5.4e-05
"Achimenes erecta","perennial",35,5.705701,0.009806,0.001658,5e-06
"Achimenes fimbriata","perennial",11,5.716047,0.009141,0.002756,1.5e-05
"Achimenes flava","perennial",22,5.714275,0.009447,0.002014,7e-06
"Achimenes glabrata","perennial",NA,NA,NA,NA,NA
"Achimenes grandiflora","perennial",64,5.709257,0.009787,0.001223,3e-06
"Achimenes hintoniana","no_life_form_on_database",4,5.717839,0.005255,0.002628,4e-05
"Achimenes longiflora","perennial",47,5.706571,0.009914,0.001446,3e-06
"Achimenes mexicana","perennial",12,5.709348,0.011195,0.003232,1.3e-05
"Achimenes misera","perennial",13,5.707055,0.012155,0.003371,1.2e-05
"Achimenes nayaritensis","perennial",NA,NA,NA,NA,NA
"Achimenes patens","perennial",12,5.716679,0.006601,0.001906,1.3e-05
"Achimenes pedunculata","perennial",20,5.700764,0.013046,0.002917,8e-06
"Achimenes warszewicziana","no_life_form_on_database",NA,NA,NA,NA,NA
"Achimenes woodii","perennial",NA,NA,NA,NA,NA
"Aeschynanthus andersonii","perennial",4,5.712403,0.004813,0.002406,4e-05
"Aeschynanthus bracteatus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus lancilimbus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus longiflorus","perennial",NA,NA,NA,NA,NA
"Aeschynanthus micranthus","perennial",4,5.711497,0.003806,0.001903,4e-05
"Aeschynanthus rhododendron","perennial",6,5.705572,0.01011,0.004127,2.7e-05
"Aeschynanthus roseoflorus","perennial",1,5.673151,NA,NA,0.000162
"Agalmyla biflora","perennial",1,5.700611,NA,NA,0.000162
"Agalmyla bilirana","perennial",1,5.698267,NA,NA,0.000162
"Agalmyla clarkei","perennial",3,5.687007,0.020361,0.011755,5.4e-05
"Agalmyla glabra","perennial",NA,NA,NA,NA,NA
"Agalmyla parasitica","perennial",NA,NA,NA,NA,NA
"Agalmyla paucipilosa","perennial",1,5.67761,NA,NA,0.000162
"Agalmyla sojoliana","perennial",1,5.682729,NA,NA,0.000162
"Allocheilos guangxiensis","no_life_form_on_database",1,5.719164,NA,NA,0.000162
"Alloplectus aquatilis","perennial",5,5.686457,0.029464,0.013177,3.2e-05
"Alloplectus hispidus","perennial",26,5.680481,0.020521,0.004024,6e-06
"Alloplectus tessmannii","perennial",4,5.689559,0.010303,0.005151,4e-05
"Allostigma guangxiense","perennial",NA,NA,NA,NA,NA
"Alsobia dianthiflora","perennial",NA,NA,NA,NA,NA
"Alsobia punctata","perennial",1,5.699607,NA,NA,0.000162
"Anetanthus gracilis","perennial",14,5.698809,0.011058,0.002955,1.2e-05
"Anna mollifolia","perennial",1,5.695246,NA,NA,0.000162
"Anna ophiorrhizoides","perennial",4,5.704028,0.003318,0.001659,4e-05
"Anna submontana","perennial",NA,NA,NA,NA,NA
"Asteranthera ovata","perennial",NA,NA,NA,NA,NA
"Bellonia aspera","perennial",NA,NA,NA,NA,NA
"Besleria aggregata","perennial",65,5.707464,0.007493,0.000929,2e-06
"Besleria angustiflora","perennial",12,5.684715,0.010901,0.003147,1.3e-05
"Besleria divaricata","perennial",19,5.700492,0.011808,0.002709,9e-06
"Besleria emendata","no_life_form_on_database",5,5.70099,0.014977,0.006698,3.2e-05
