"species","life_form","n","mean","sd","se"
"×Stiporyzopsis bloomeri","no_life_form_on_database",NA,NA,NA,NA
"Achnatherum wallowaense","no_life_form_on_database",3,27,4.35889894354067,2.51661147842358
"Aciachne acicularis","perennial",28,71.6071428571429,22.3959971385667,4.23244562799726
"Aciachne flagellifera","perennial",6,36.6666666666667,13.306639946533,5.43241300999023
"Aciachne pulvinata","perennial",14,73.1428571428571,17.2084824470918,4.59916039023792
"Aegilops bicornis","annual",NA,NA,NA,NA
"Aegilops biuncialis","annual",82,57.0243902439024,25.0623792677766,2.76767678960717
"Aegilops caudata","annual",32,74.59375,17.7616102419543,3.13983876171958
"Aegilops columnaris","annual",9,60.4444444444444,23.3939688333933,7.79798961113111
"Aegilops comosa","annual",17,61.6470588235294,14.6541000084899,3.55414130490403
"Aegilops crassa","annual",20,88,14.23117408331,3.18218726499144
"Aegilops cylindrica","annual",95,36.9368421052632,17.8902151589144,1.83549734671918
"Aegilops geniculata","annual",158,49.4746835443038,21.673518247191,1.72425253152684
"Aegilops juvenalis","annual",4,75.75,20.8546557551705,10.4273278775853
"Aegilops kotschyi","annual",24,98.4166666666667,19.7063588648473,4.02254365892065
"Aegilops longissima","annual",NA,NA,NA,NA
"Aegilops peregrina","annual",13,80.6153846153846,25.4510591185595,7.05885374360243
"Aegilops searsii","annual",1,101,NA,NA
"Aegilops sharonensis","annual",1,108,NA,NA
"Aegilops speltoides","annual",12,77.3333333333333,16.7132681822956,4.82470494204338
"Aegilops tauschii","annual",42,55.4761904761905,24.7457688871551,3.81835503667574
"Aegilops triuncialis","annual",257,51.5019455252918,23.7830566845947,1.48354631551653
"Aegilops umbellulata","annual",39,66.8461538461538,23.2803717432094,3.72784294713624
"Aegilops uniaristata","annual",6,56.5,20.3051717549988,8.28955165655337
"Aegilops vavilovii","annual",NA,NA,NA,NA
"Aegilops ventricosa","annual",83,47.289156626506,15.6552259804692,1.71838429471758
"Agropogon lutosus","no_life_form_on_database",NA,NA,NA,NA
"Agropyron brownei","no_life_form_on_database",NA,NA,NA,NA
"Agropyron cristatum","perennial",368,55.3940217391304,34.8897003472522,1.81875135613355
"Agropyron desertorum","perennial",70,37.7714285714286,29.2956797668542,3.50150345872429
"Agropyron fragile","perennial",35,31.8285714285714,25.7402016929409,4.35088819567183
"Agropyron mongolicum","perennial",4,103.75,6.9940450861191,3.49702254305955
"Agropyron retrofractum","no_life_form_on_database",NA,NA,NA,NA
"Agropyron velutinum","no_life_form_on_database",NA,NA,NA,NA
"Agrostis avenacea","no_life_form_on_database",22,47.3181818181818,21.5481440226881,4.59407974177098
"Agrostis billardierei","no_life_form_on_database",NA,NA,NA,NA
"Agrostis botelhoi","no_life_form_on_database",NA,NA,NA,NA
"Agrostis canina","perennial",392,30.0969387755102,13.2539929153763,0.669427733447218
"Agrostis capillaris","perennial",641,29.9375975039002,11.1475546575917,0.440301936616733
"Agrostis castellana","perennial",90,45.2,16.2219160951397,1.70994009575954
"Agrostis clavata","annual",263,60.1140684410646,28.211211156406,1.73957780257791
"Agrostis congestiflora","perennial",NA,NA,NA,NA
"Agrostis durieui","no_life_form_on_database",10,34.3,7.61650255111302,2.40854958660002
"Agrostis exarata","perennial",359,47.7270194986072,22.9619096732045,1.21188324157028
"Agrostis gigantea","perennial",621,42.645732689211,26.3506155033587,1.05741377556898
"Agrostis gracililaxa","perennial",NA,NA,NA,NA
"Agrostis hyemalis","perennial",337,33.4925816023739,23.6343822044187,1.28744683527644
"Agrostis idahoensis","perennial",102,49.3921568627451,22.9019247160129,2.26762844869969
"Agrostis imbecilla","perennial",6,12.8333333333333,2.31660671385254,0.945750730607407
"Agrostis imberbis","perennial",15,61.2,24.3110791909485,6.27709365565823
"Agrostis leptostachys","no_life_form_on_database",NA,NA,NA,NA
"Agrostis mertensii","perennial",408,37.1740196078431,15.193643165754,0.752197422471783
"Agrostis meyenii","perennial",31,59.4838709677419,33.1610926315182,5.95590805762168
"Agrostis muelleriana","annual",28,17.5357142857143,5.38504199135691,1.01767727919789
"Agrostis muscosa","perennial",16,14.4375,4.87125924855849,1.21781481213962
"Agrostis pallens","perennial",80,69.25,20.3410789701748,2.27420176565011
"Agrostis pallescens","perennial",NA,NA,NA,NA
"Agrostis personata","perennial",23,13.2173913043478,3.19027672979135,0.665218682992365
"Agrostis petriei","perennial",6,14,3.68781778291716,1.50554530541816
"Agrostis scabra","perennial",930,42.2032258064516,21.103991590637,0.69202714616535
"Agrostis stolonifera","perennial",750,37.524,21.9959053113822,0.803176900786113
"Agrostis tenerrima","annual",24,48,13.1314425181964,2.68044447968908
"Agrostis thurberiana","no_life_form_on_database",66,46.8181818181818,21.6538567116694,2.66540550809222
"Agrostis vinealis","perennial",434,46.6221198156682,29.152780148987,1.39937822797118
"Aira caryophyllea","annual",199,35.070351758794,20.4014030854605,1.4462171203082
"Aira cupaniana","annual",88,48.9090909090909,15.7645290502301,1.68050444325894
"Aira praecox","annual",134,26.6194029850746,12.4724024831242,1.07745146963136
"Airopsis tenella","annual",28,43.5,15.0098732938122,2.8365994247155
"Alopecurus aequalis","annual",1353,42.3466371027347,22.556084394114,0.613217884468298
"Alopecurus geniculatus","annual",418,28.7775119617225,8.52761188951666,0.417099131500112
"Alopecurus gerardii","perennial",17,42.1764705882353,20.5646398403839,4.98765777733459
"Alopecurus japonicus","annual",36,55.5,14.4231956039073,2.40386593398455
"Alopecurus magellanicus","perennial",239,50.3682008368201,21.0013603327271,1.35846507005086
"Alopecurus myosuroides","annual",139,43.6762589928058,27.1640789629144,2.30402710612966
"Alopecurus pratensis","perennial",587,34.1533219761499,16.3535073641548,0.674981485151419
"Alopecurus textilis","perennial",14,42.6428571428571,13.9482954175392,3.7278387558529
"Alopecurus vaginatus","perennial",NA,NA,NA,NA
"Ammochloa palaestina","annual",12,66.9166666666667,22.7774143848815,6.57527316327749
"Ammophila arenaria","no_life_form_on_database",209,35.8947368421053,23.0383964839267,1.59359920722134
"Ammophila breviligulata","no_life_form_on_database",98,18.6326530612245,8.37077359750344,0.845575824938856
"Ammophila champlainensis","no_life_form_on_database",NA,NA,NA,NA
"Ampelodesmos mauritanicus","perennial",37,48.2162162162162,15.3245176381131,2.51933518064889
"Aniselytron treutleri","perennial",6,61.6666666666667,29.7298951674349,12.1371788777751
"Anisopogon avenaceus","perennial",16,21.1875,10.041372748119,2.51034318702975
"Anthochloa lepidula","no_life_form_on_database",12,102.833333333333,31.5157488288383,9.09781303502122
"Anthoxanthum amarum","perennial",10,46.9,9.93814201280434,3.1427164470672
"Anthoxanthum aristatum","annual",57,46.4210526315789,19.5666875877828,2.59167108306013
"Anthoxanthum odoratum","perennial",609,33.1182266009852,15.4187966117705,0.624801168970871
"Antinoria agrostidea","annual",28,42.1785714285714,15.7997974000807,2.98588104898704
"Apera interrupta","annual",62,25.4516129032258,9.54313317514323,1.21197912522292
"Apera spica-venti","annual",234,27.9059829059829,11.1774473319303,0.730692590482925
"Aphanelytrum peruvianum","no_life_form_on_database",NA,NA,NA,NA
"Aphanelytrum procumbens","no_life_form_on_database",7,48.7142857142857,17.1144606080578,6.46865808456174
"Arctagrostis latifolia","perennial",533,58.2232645403377,20.3499658938077,0.881454869209088
"Arctophila fulva","no_life_form_on_database",NA,NA,NA,NA
"Arrhenatherum album","perennial",57,47.0526315789474,14.2583572644151,1.88856555553112
"Arrhenatherum calderae","perennial",NA,NA,NA,NA
"Arrhenatherum elatius","no_life_form_on_database",NA,NA,NA,NA
"Arrhenatherum longifolium","perennial",NA,NA,NA,NA
"Arrhenatherum palaestinum","perennial",24,73.4583333333333,24.3774292732235,4.97602191334861
"Australopyrum calcis","perennial",NA,NA,NA,NA
"Austrofestuca eriopoda","no_life_form_on_database",NA,NA,NA,NA
"Austrofestuca hookeriana","no_life_form_on_database",NA,NA,NA,NA
"Austrofestuca littoralis","no_life_form_on_database",NA,NA,NA,NA
"Austrofestuca triticoides","no_life_form_on_database",NA,NA,NA,NA
"Avena abyssinica","annual",NA,NA,NA,NA
"Avena barbata","annual",151,50.5298013245033,21.4083497564291,1.74218679531184
"Avena brevis","annual",5,23.2,11.9247641486111,5.33291665038935
"Avena clauda","annual",16,53.75,28.3184274516318,7.07960686290795
"Avena eriantha","annual",5,59,28.0713376952364,12.5538838611802
"Avena fatua","annual",437,43.0503432494279,25.5852995192047,1.22391085611823
"Avena insularis","annual",NA,NA,NA,NA
"Avena longiglumis","annual",20,63.15,14.2691238251282,3.19067308523485
"Avena maroccana","no_life_form_on_database",NA,NA,NA,NA
"Avena murphyi","annual",NA,NA,NA,NA
"Avena nuda","annual",4,32,13.9522996909709,6.97614984548545
"Avena prostrata","annual",NA,NA,NA,NA
"Avena sativa","annual",NA,NA,NA,NA
"Avena sterilis","annual",198,59.3636363636364,23.9951156389586,1.70525861442056
"Avena strigosa","annual",5,24.4,7.70064932327138,3.44383507154451
"Avena vaviloviana","annual",14,99.1428571428571,32.1244147336262,8.58561097741873
"Avena ventricosa","annual",NA,NA,NA,NA
"Beckmannia syzigachne","annual",670,60.9507462686567,26.2169679598684,1.01284983564462
"Boissiera squarrosa","no_life_form_on_database",10,78.3,27.3132039700785,8.63719347422015
"Brachyelytrum aristosum","perennial",105,19.7428571428571,10.6689958537565,1.04118738319685
"Brachyelytrum erectum","perennial",192,23.4895833333333,13.6278086430602,0.983502373566942
"Brachypodium arbuscula","perennial",1,79,NA,NA
"Brachypodium distachyon","annual",NA,NA,NA,NA
"Brachypodium mexicanum","perennial",95,77.5894736842105,24.7461558316327,2.53890201805809
"Brachypodium phoenicoides","perennial",87,43.6781609195402,15.597774329061,1.67225693737575
"Brachypodium pinnatum","perennial",432,34.9884259259259,18.5253912495908,0.891303302066201
"Brachypodium retusum","perennial",94,50.6808510638298,21.2674787147138,2.19357294007125
"Brachypodium sylvaticum","perennial",560,42.2392857142857,24.646188139929,1.04149153846502
"Briza ambigua","no_life_form_on_database",NA,NA,NA,NA
"Briza brachychaete","no_life_form_on_database",NA,NA,NA,NA
"Briza brasiliensis","no_life_form_on_database",1,65,NA,NA
"Briza brizoides","no_life_form_on_database",NA,NA,NA,NA
"Briza calotheca","no_life_form_on_database",39,35.3846153846154,20.7283373093776,3.31919038479974
"Briza erecta","no_life_form_on_database",17,27.0588235294118,7.58675316122857,1.84005791995495
"Briza itatiaiae","no_life_form_on_database",2,67.5,3.53553390593274,2.5
"Briza juergensii","no_life_form_on_database",5,15.6,2.50998007960223,1.12249721603218
"Briza lamarckiana","no_life_form_on_database",11,22.3636363636364,10.6702645447311,3.21720580988231
"Briza maxima","annual",156,54.2884615384615,19.9311750023099,1.595771128143
"Briza media","perennial",421,29.9904988123515,10.78159388288,0.525462733875635
"Briza minor","annual",130,50.8769230769231,22.3228653187835,1.95784480417499
"Briza monandra","no_life_form_on_database",21,63.1904761904762,27.4529033940293,5.99071465949759
"Briza paleapilifera","no_life_form_on_database",5,75.6,9.6591925128346,4.31972221329104
"Briza parodiana","no_life_form_on_database",NA,NA,NA,NA
"Briza poimorpha","no_life_form_on_database",NA,NA,NA,NA
"Briza rufa","no_life_form_on_database",14,18.2142857142857,7.39208070456872,1.9756166694199
"Briza scabra","no_life_form_on_database",NA,NA,NA,NA
"Briza subaristata","no_life_form_on_database",110,50.9818181818182,27.7286927267336,2.64382711636269
"Briza uniolae","no_life_form_on_database",37,33,23.9443799947573,3.93643182279276
"Bromus alopecuros","annual",22,73.7727272727273,18.7513347288281,3.99779799680998
"Bromus anomalus","perennial",107,82.2616822429907,19.1150125968393,1.8479180165932
"Bromus arenarius","annual",159,31.125786163522,18.2565202981571,1.4478362372149
"Bromus arvensis","annual",87,33.0919540229885,15.7484825285279,1.68841455235088
"Bromus attenuatus","perennial",3,69.6666666666667,8.38649708360608,4.84194634877798
"Bromus ayacuchensis","perennial",1,111,NA,NA
"Bromus berteroanus","annual",32,71.8125,39.9866409143467,7.06870623685149
"Bromus brachyantherus","perennial",26,28.8846153846154,20.2885720011575,3.97891632833979
"Bromus briziformis","annual",5,37.8,5.89067059000926,2.6343879744639
"Bromus carinatus","annual",246,69.5162601626016,24.7756821985896,1.57963980200786
"Bromus catharticus","annual",100,61.69,38.3260058872918,3.83260058872918
"Bromus cebadilla","perennial",1,104,NA,NA
"Bromus ciliatus","perennial",524,36.7309160305344,19.5525012293008,0.8541549820955
"Bromus coloratus","perennial",14,36.3571428571429,19.0852627109834,5.1007510143623
"Bromus commutatus","annual",160,28.70625,13.6250771736318,1.07715692910615
"Bromus danthoniae","annual",35,78.4,23.6260076037852,3.99352416971747
"Bromus densus","perennial",5,67.8,4.7116875957559,2.10713075057055
"Bromus diandrus","annual",119,51.8319327731092,20.5481325506109,1.88364422258815
"Bromus dolichocarpus","perennial",24,90.0833333333333,13.953078721096,2.84816026729757
"Bromus erectus","perennial",142,29.1408450704225,16.0639641421924,1.34805792484743
"Bromus exaltatus","perennial",32,90.09375,15.7344072840589,2.78147652212726
"Bromus fasciculatus","annual",49,78.8163265306122,18.0758511433853,2.58226444905504
"Bromus frondosus","perennial",47,67.6170212765958,21.0687829981059,3.0731978528897
"Bromus grandis","perennial",15,90.8666666666667,6.47927097603985,1.67294057238449
"Bromus gunckelii","annual",2,157.5,16.2634559672906,11.5
"Bromus hordeaceus","annual",442,33.2081447963801,14.4692065451777,0.688229971244377
"Bromus inermis","perennial",462,44.3636363636364,27.9690295519895,1.30123701891472
"Bromus interruptus","annual",9,13.1111111111111,2.47206616236522,0.82402205412174
"Bromus japonicus","annual",99,47.1010101010101,25.9144963566392,2.60450488018194
"Bromus kalmii","perennial",113,29.0619469026549,17.1855853145681,1.61668387408009
"Bromus korotkiji","no_life_form_on_database",1,117,NA,NA
"Bromus laevipes","perennial",38,82.6842105263158,14.2981859804962,2.31947204934804
"Bromus lanatipes","perennial",55,55.0727272727273,19.9581548778424,2.69115705473229
"Bromus lanatus","perennial",50,71.66,33.7527685939258,4.77336231131705
"Bromus latiglumis","perennial",133,33.2481203007519,19.1850660098838,1.66355620031486
"Bromus madritensis","annual",161,52.4658385093168,23.2854651703323,1.8351517414857
"Bromus marginatus","perennial",137,52.6204379562044,22.566936833387,1.92802352948146
"Bromus mucroglumis","no_life_form_on_database",11,78.6363636363636,24.5164137967719,7.39197688808952
"Bromus orcuttianus","perennial",48,71.0208333333333,19.2160057214429,2.77359151900611
"Bromus pectinatus","annual",16,83.4375,29.6916795303555,7.42291988258888
"Bromus pellitus","perennial",8,26.875,11.5069854560486,4.06833372349347
"Bromus porteri","perennial",133,42.8947368421053,21.4815858980517,1.86268972933894
"Bromus pseudodanthoniae","no_life_form_on_database",2,56.5,14.8492424049175,10.5
"Bromus pseudolaevipes","perennial",20,89.15,9.94339241062018,2.22341013571022
"Bromus pubescens","perennial",187,27.2245989304813,15.7706285535069,1.15326257723315
"Bromus pumpellianus","perennial",458,61.8406113537118,25.1778516049647,1.17648374352595
"Bromus ramosus","perennial",89,28.0449438202247,17.4752488032487,1.85237266840273
"Bromus remotiflorus","perennial",95,55.9263157894737,20.0171427091791,2.05371550902169
"Bromus richardsonii","perennial",123,52.8048780487805,30.1470871106231,2.71827130213228
"Bromus rigidus","annual",108,51.4351851851852,23.1521877402903,2.22782030403089
"Bromus riparius","perennial",127,27.6535433070866,11.6171588696408,1.03085615438969
"Bromus rubens","annual",115,49.704347826087,19.2577047297154,1.79579022561319
"Bromus scoparius","annual",79,54.9240506329114,23.085555563809,2.59732792509969
"Bromus secalinus","annual",28,27.9642857142857,15.2788455615312,2.88743040542675
"Bromus segetum","perennial",NA,NA,NA,NA
"Bromus squarrosus","annual",257,33,17.0045949672434,1.06071749081965
"Bromus sterilis","annual",261,38.8467432950192,22.0277682912169,1.36348462737442
"Bromus striatus","annual",NA,NA,NA,NA
"Bromus suksdorfii","perennial",30,63.2,20.6086690831628,3.76261097900253
"Bromus tectorum","annual",434,44.8548387096774,28.1156410587564,1.34959395851799
"Bromus texensis","annual",NA,NA,NA,NA
"Brylkinia caudata","perennial",46,39.8478260869565,12.5750500618475,1.85408997986456
"Calamagrostis acutiflora","perennial",5,31.6,2.30217288664427,1.0295630140987
"Calamagrostis angustifolia","perennial",27,69.8518518518518,21.7551120494678,4.18677326600357
"Calamagrostis anthoxanthoides","perennial",9,56.4444444444444,20.2614850832257,6.75382836107523
"Calamagrostis arundinacea","perennial",6,26.6666666666667,14.8683108208924,6.06996247471469
"Calamagrostis breweri","perennial",9,74.3333333333333,11.4127122105133,3.80423740350444
"Calamagrostis cainii","perennial",2,14,4.24264068711928,3
"Calamagrostis canadensis","perennial",812,40.5012315270936,20.2197239461689,0.709573205223067
"Calamagrostis coahuilensis","no_life_form_on_database",NA,NA,NA,NA
"Calamagrostis deschampsioides","perennial",64,52.3125,17.4218208368081,2.17772760460101
"Calamagrostis divaricata","no_life_form_on_database",NA,NA,NA,NA
"Calamagrostis emodensis","perennial",23,74.0869565217391,18.9782484187419,3.95723834886357
"Calamagrostis epigeios","no_life_form_on_database",130,69.8,32.2452808878273,2.82809821874767
"Calamagrostis erectifolia","no_life_form_on_database",NA,NA,NA,NA
"Calamagrostis eriantha","no_life_form_on_database",NA,NA,NA,NA
"Calamagrostis holmii","perennial",65,47.1538461538462,13.4166766204773,1.66413392369014
"Calamagrostis howellii","perennial",5,61.4,23.3516594699392,10.4431795924421
"Calamagrostis inexpansa","perennial",138,46.7463768115942,17.9675545351549,1.52949981398146
"Calamagrostis lapponica","perennial",507,50.7830374753452,20.7765323546631,0.922718195983979
"Calamagrostis minima","no_life_form_on_database",4,89.75,20.8546557551705,10.4273278775853
"Calamagrostis muiriana","perennial",4,73,12.3017613914973,6.15088069574865
"Calamagrostis perplexa","perennial",2,13.5,6.36396103067893,4.5
"Calamagrostis pickeringii","perennial",26,16.3461538461538,6.1964009404964,1.21521420421676
"Calamagrostis pringlei","no_life_form_on_database",NA,NA,NA,NA
"Calamagrostis pseudophragmites","perennial",NA,NA,NA,NA
"Calamagrostis purpurascens","perennial",409,51.7823960880196,19.2585372749381,0.952273380712773
"Calamagrostis purpurea","perennial",480,53.79375,25.9739142165481,1.18554156025896
"Calamagrostis rubescens","perennial",99,41.8585858585859,22.8709824624157,2.2986202246858
"Calamagrostis scopulorum","perennial",27,25.7037037037037,11.0028486339983,2.11749920689721
"Calamagrostis stricta","perennial",NA,NA,NA,NA
"Calamagrostis tolucensis","no_life_form_on_database",NA,NA,NA,NA
"Calamagrostis valida","no_life_form_on_database",NA,NA,NA,NA
"Calamagrostis villosa","perennial",NA,NA,NA,NA
"Calamagrostis vulcanica","no_life_form_on_database",2,77.5,2.12132034355964,1.5
"Castellia tuberculosa","annual",15,65.6,21.7544740882684,5.6169810566243
"Catabrosa aquatica","perennial",500,34.984,20.6877671927844,0.925185074915117
"Catabrosa werdermannii","perennial",11,117.818181818182,24.1031872656634,7.26738440107979
"Catapodium marinum","annual",57,49.6666666666667,25.1206611984561,3.32731285882235
"Catapodium rigidum","annual",19,39.5263157894737,22.4681711193923,5.15455196608474
"Chaetopogon fasciculatus","no_life_form_on_database",15,58.2,9.78482790563315,2.52643170160152
"Cinna arundinacea","perennial",214,25.5467289719626,14.7137048806842,1.00580815908298
"Cinna latifolia","perennial",600,38.1366666666667,20.2604408802802,0.827129035341854
"Colpodium altaicum","no_life_form_on_database",NA,NA,NA,NA
"Colpodium araraticum","no_life_form_on_database",NA,NA,NA,NA
"Colpodium lanatiflorum","no_life_form_on_database",NA,NA,NA,NA
"Colpodium ponticum","no_life_form_on_database",NA,NA,NA,NA
"Colpodium variegatum","no_life_form_on_database",NA,NA,NA,NA
"Colpodium versicolor","perennial",NA,NA,NA,NA
"Corynephorus canescens","perennial",178,30.2808988764045,13.1036621129125,0.982160999552235
"Crithopsis delileana","annual",7,90,9.60902353693305,3.63186951727016
"Cutandia maritima","annual",10,46.4,21.3239562724911,6.74322705469059
