"species","life_form","n","mean","sd","se"
"Aimara rollinsii","perennial",NA,NA,NA,NA
"Aschersoniodoxa cachensis","perennial",5,379.6,181.577256285031,81.2038176442463
"Aschersoniodoxa mandoniana","perennial",2,577,12.7279220613579,9
"Aschersoniodoxa peruviana","no_life_form_on_database",NA,NA,NA,NA
"Atacama nivea","no_life_form_on_database",NA,NA,NA,NA
"Brayopsis alpaminae","perennial",NA,NA,NA,NA
"Brayopsis calycina","perennial",16,379.375,238.928127268432,59.732031817108
"Brayopsis colombiana","perennial",NA,NA,NA,NA
"Brayopsis diapensioides","perennial",2,502.5,95.4594154601839,67.5
"Brayopsis gamosepala","perennial",NA,NA,NA,NA
"Brayopsis monimocalyx","perennial",8,362.875,172.993342150996,61.1623826675468
"Cremolobus chilensis","annual",NA,NA,NA,NA
"Cremolobus peruvianus","perennial",9,522.888888888889,275.143346477997,91.714448825999
"Cremolobus rhomboideus","annual",NA,NA,NA,NA
"Dactylocardamum imbricatifolium","perennial",NA,NA,NA,NA
"Eudema nubigena subsp. nubigena","no_life_form_on_database",2,461,72.1248916810278,51
"Eudema nubigena subsp. remyana","perennial",1,429,NA,NA
"Eudema rupestris","perennial",NA,NA,NA,NA
"Mathewsia auriculata","perennial",3,4.33333333333333,7.50555349946513,4.33333333333333
"Mathewsia collina","no_life_form_on_database",NA,NA,NA,NA
"Mathewsia densifolia","no_life_form_on_database",NA,NA,NA,NA
"Mathewsia foliosa","perennial",NA,NA,NA,NA
"Mathewsia incana","perennial",NA,NA,NA,NA
"Mathewsia linearifolia","perennial",NA,NA,NA,NA
"Mathewsia peruviana","no_life_form_on_database",NA,NA,NA,NA
"Menonvillea chilensis","annual",5,2.6,5.81377674149945,2.6
"Menonvillea cicatricosa","perennial",3,53.3333333333333,16.9213868619961,9.76956725983523
"Menonvillea comberi","annual",NA,NA,NA,NA
"Menonvillea cuneata","perennial",15,35.6666666666667,58.1582406231563,15.0163931585472
"Menonvillea famatinensis","perennial",1,147,NA,NA
"Menonvillea filifolia","annual",NA,NA,NA,NA
"Menonvillea flexuosa","perennial",NA,NA,NA,NA
"Menonvillea frigida","perennial",NA,NA,NA,NA
"Menonvillea hookeri","no_life_form_on_database",12,77,63.3618755461616,18.290997951468
"Menonvillea linearis","perennial",2,7.5,7.77817459305202,5.5
"Menonvillea litoralis","annual",4,4.5,5.8022983951764,2.9011491975882
"Menonvillea marticorenae","annual",NA,NA,NA,NA
"Menonvillea minima","annual",NA,NA,NA,NA
"Menonvillea nordenskjoeldii","perennial",5,67.2,54.5774678782371,24.4077856431099
"Menonvillea orbiculata","annual",NA,NA,NA,NA
"Menonvillea patagonica","annual",9,45.6666666666667,18.0554700852678,6.0184900284226
"Menonvillea pinnatifida","annual",3,5,7,4.04145188432738
"Menonvillea purpurea","perennial",2,13.5,0.707106781186548,0.5
"Menonvillea rigida","perennial",NA,NA,NA,NA
"Menonvillea scapigera","perennial",2,30,29.698484809835,21
"Menonvillea spathulata","perennial",6,121.833333333333,70.4341299844519,28.754613156462
"Menonvillea virens","perennial",7,137,170.582335935856,64.4740627066789
"Onuris alismatifolia","perennial",3,116.666666666667,66.5006265634643,38.3941546476949
"Onuris graminifolia","perennial",18,65.5,45.4380638568461,10.7098543590544
"Onuris hatcheriana","perennial",3,42.3333333333333,20.5993527406405,11.8930418499409
"Onuris hauthalii","no_life_form_on_database",1,34,NA,NA
"Onuris papillosa","perennial",7,67.1428571428571,34.1244221998877,12.8978192535249
"Onuris spegazziniana","perennial",6,78.3333333333333,97.7561592262435,39.9087848864271
"Schizopetalon arcuatum","annual",1,0,NA,NA
"Schizopetalon bipinnatifidum","annual",NA,NA,NA,NA
"Schizopetalon biseriatum","annual",NA,NA,NA,NA
"Schizopetalon brachycarpum","annual",NA,NA,NA,NA
"Schizopetalon dentatum","annual",2,0,0,0
"Schizopetalon maritimum","annual",NA,NA,NA,NA
"Schizopetalon rupestre","annual",NA,NA,NA,NA
"Schizopetalon tenuifolium","annual",NA,NA,NA,NA
"Schizopetalon walkeri","annual",3,5,7,4.04145188432738
"Smelowskia calycina","perennial",31,83.6451612903226,69.8386466015757,12.5433912160172
"Thlaspi arvense","annual",613,233.539967373573,143.447129193495,5.79377497884353
"Xerodraba patagonica","perennial",4,61,17.4164673034842,8.70823365174209
"Xerodraba pectinata","no_life_form_on_database",4,56.25,34.750299758899,17.3751498794495
"Xerodraba pycnophylloides","no_life_form_on_database",5,53,27.2121296483756,12.169634341261
