"species","life_form","n","mean","sd","se"
"Acnistus arborescens","perennial",132,112.121212121212,42.8726198329887,3.73158258260322
"Anisodus acutangulus","perennial",NA,NA,NA,NA
"Anisodus carniolicoides","perennial",NA,NA,NA,NA
"Anisodus luridus","perennial",17,255.823529411765,38.8590968984703,9.42471535461793
"Anisodus tanguticus","perennial",37,285.702702702703,42.5146150457992,6.98935965920649
"Anthocercis angustifolia","perennial",4,229.5,41.097445176069,20.5487225880345
"Anthocercis gracilis","perennial",1,195,NA,NA
"Anthocercis ilicifolia","perennial",NA,NA,NA,NA
"Anthocercis intricata","perennial",4,158.25,24.5679330293237,12.2839665146618
"Anthocercis littorea","perennial",27,166.222222222222,44.0308749483581,8.47374583469643
"Anthocercis myosotidea","perennial",NA,NA,NA,NA
"Anthocercis racemosa","perennial",NA,NA,NA,NA
"Anthocercis sylvicola","perennial",1,116,NA,NA
"Anthocercis viscosa","perennial",NA,NA,NA,NA
"Anthotroche blackii","perennial",NA,NA,NA,NA
"Anthotroche myoporoides","perennial",3,249.666666666667,15.3079500042734,8.83804905570857
"Anthotroche pannosa","perennial",44,273.045454545455,19.4074482770351,2.92578291241613
"Anthotroche walcottii","perennial",7,258,33.5360502544153,12.675435561221
"Athenaea pogogena","perennial",15,117.4,23.8501272832782,6.15807638487091
"Atropa belladonna","perennial",146,252.890410958904,38.7369774847952,3.20589506730739
"Atropa komarovii","perennial",NA,NA,NA,NA
"Atropanthe sinensis","perennial",5,298.6,19.0078930973425,8.50058821494136
"Aureliana fasciculata","perennial",80,129.9375,28.9256330412222,3.23398408861934
"Benthamiella patagonica","perennial",26,201.461538461538,37.2131490408762,7.29809896621785
"Benthamiella skottsbergii","perennial",3,208.333333333333,27.4286954362276,15.8359646936263
"Bouchetia anomala","perennial",9,224,17.0733710789639,5.69112369298796
"Bouchetia erecta","perennial",6,220.833333333333,33.4509591292487,13.6562968788923
"Brachistus stramonifolius","perennial",33,146.090909090909,53.2842399520977,9.27559559024212
"Browallia eludens","annual",4,304.75,15.9661099415815,7.98305497079074
"Browallia speciosa","annual",25,76.16,17.511139311878,3.50222786237561
"Brugmansia arborea","perennial",10,108.9,29.7375557539994,9.40384082288839
"Brugmansia aurea","perennial",24,82,12.7756561985813,2.60781990131243
"Brugmansia sanguinea","perennial",24,99.1666666666667,21.2534737143728,4.33834715515568
"Brunfelsia americana","perennial",NA,NA,NA,NA
"Brunfelsia uniflora","perennial",107,130.289719626168,31.8104674079634,3.0752339576876
"Calibrachoa parviflora","perennial",118,239.398305084746,48.7815889030496,4.49070925648979
"Calibrachoa pygmaea","annual",7,208.571428571429,13.8185520570131,5.22292174597953
"Calibrachoa sellowiana","perennial",11,169.545454545455,7.94183399931825,2.39455304754784
"Capsicum annuum","annual",112,177.294642857143,59.2064091966519,5.5944798126953
"Capsicum baccatum","perennial",71,158,26.8482508076145,3.18630116130652
"Capsicum campylopodium","annual",7,132.714285714286,13.2377526505859,5.00340020440522
"Capsicum cardenasii","no_life_form_on_database",1,135,NA,NA
"Capsicum ceratocalyx","no_life_form_on_database",1,117,NA,NA
"Capsicum chacoense","perennial",76,205.763157894737,26.5027638413066,3.04007550812577
"Capsicum chinense","perennial",28,102.142857142857,23.4816150080492,4.43760812096145
"Capsicum ciliatum","no_life_form_on_database",34,160.852941176471,51.4670429132941,8.82652504109873
"Capsicum coccineum","perennial",17,107,8.32916562447884,2.02011939076411
"Capsicum eximium","perennial",11,174.454545454545,42.2430198645022,12.7367497183712
"Capsicum flexuosum","perennial",49,165.755102040816,18.0399217157449,2.57713167367784
"Capsicum frutescens","perennial",18,136.5,23.8949908607493,5.63210335800881
"Capsicum galapagoense","perennial",NA,NA,NA,NA
"Capsicum geminifolium","perennial",18,85.9444444444444,21.7647102985334,5.12999141421788
"Capsicum hunzikerianum","no_life_form_on_database",2,125.5,6.36396103067893,4.5
"Capsicum lanceolatum","perennial",14,125.571428571429,18.7973577755135,5.02380518375592
"Capsicum lycianthoides","no_life_form_on_database",18,86.8333333333333,19.6356518488542,4.62816752511433
"Capsicum minutiflorum","no_life_form_on_database",3,122,11.3578166916005,6.557438524302
"Capsicum pereirae","no_life_form_on_database",7,130.714285714286,17.3562120071776,6.5600315247293
"Capsicum pubescens","perennial",17,120.176470588235,14.8628534193373,3.60477144388237
"Capsicum recurvatum","perennial",15,144.133333333333,14.0400786865249,3.6251327288235
"Capsicum rhomboideum","perennial",75,129.386666666667,50.2646760425018,5.80406484877355
"Capsicum schottianum","no_life_form_on_database",14,132,13.9559747337558,3.729891139442
"Capsicum tovarii","no_life_form_on_database",NA,NA,NA,NA
