"species","life_form","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Croton abutiloides","perennial",7,7.173735,0.425462,0.16081,0.033347
"Croton acapulcensis","perennial",2,7.074762,0.368006,0.26022,0.116714
"Croton acutifolius","perennial",3,7.136182,0.222581,0.128507,0.077809
"Croton adenophyllum","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton adspersus","perennial",29,6.773745,0.543138,0.100858,0.008049
"Croton aequatoris","perennial",5,6.836456,0.660856,0.295544,0.046686
"Croton alabamensis var. alabamensis","perennial",1,7.258412,NA,NA,0.233428
"Croton alabamensis var. texensis","perennial",3,6.619423,0.197643,0.114109,0.077809
"Croton alainii","perennial",1,7.484369,NA,NA,0.233428
"Croton alamosanus","perennial",36,6.478974,0.345735,0.057622,0.006484
"Croton alchorneicarpus","perennial",6,7.455326,0.271329,0.11077,0.038905
"Croton ameliae","perennial",3,7.11436,0.020357,0.011753,0.077809
"Croton andinus","perennial",37,6.782556,0.368881,0.060644,0.006309
"Croton antisyphiliticus","perennial",61,7.304997,0.171588,0.02197,0.003827
"Croton arboreus","perennial",25,7.096836,0.406771,0.081354,0.009337
"Croton argenteus","annual",108,7.135324,0.337332,0.03246,0.002161
"Croton argentinus","perennial",13,6.613119,0.416199,0.115433,0.017956
"Croton argyranthemus","annual",51,6.899982,0.475116,0.06653,0.004577
"Croton argyratus","perennial",95,7.844427,0.306327,0.031428,0.002457
"Croton argyrophyllus","perennial",56,6.790563,0.375359,0.050159,0.004168
"Croton astroites","perennial",NA,NA,NA,NA,NA
"Croton ater","perennial",NA,NA,NA,NA,NA
"Croton atrostellatus","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton axillaris","perennial",11,7.049588,0.232716,0.070167,0.021221
"Croton beetlei","perennial",9,6.888607,0.279593,0.093198,0.025936
"Croton betulinus","perennial",10,7.087788,0.251125,0.079413,0.023343
"Croton billbergianus","perennial",34,7.793519,0.34597,0.059333,0.006866
"Croton bispinosus","perennial",NA,NA,NA,NA,NA
"Croton bixoides","perennial",2,7.803011,0.070452,0.049817,0.116714
"Croton blanchetianus","perennial",76,6.647175,0.353355,0.040533,0.003071
"Croton boiteaui","perennial",5,6.503412,0.176238,0.078816,0.046686
"Croton bojerianus","perennial",10,6.970513,0.508828,0.160906,0.023343
"Croton bonplandianus","perennial",85,6.748821,0.501702,0.054417,0.002746
"Croton bracteatus","perennial",1,7.774436,NA,NA,0.233428
"Croton breedlovei","perennial",1,7.3473,NA,NA,0.233428
"Croton brevipes","perennial",9,8.051174,0.344971,0.11499,0.025936
"Croton brittonianus","perennial",NA,NA,NA,NA,NA
"Croton burchellii","perennial",NA,NA,NA,NA,NA
"Croton caboensis","perennial",7,5.415433,0.354312,0.133917,0.033347
"Croton cajucara","perennial",42,7.625387,0.189207,0.029195,0.005558
"Croton californicus","perennial",85,5.425033,0.660185,0.071607,0.002746
"Croton campanulatus","perennial",1,7.386471,NA,NA,0.233428
"Croton capitatus","annual",145,6.973596,0.240426,0.019966,0.00161
"Croton caracasanus","perennial",6,7.025471,0.463588,0.189259,0.038905
"Croton cascarilloides","perennial",55,7.574478,0.274795,0.037053,0.004244
"Croton catamarcensis","perennial",NA,NA,NA,NA,NA
"Croton caudatus","perennial",78,7.763202,0.30819,0.034896,0.002993
"Croton ceanothifolius","perennial",26,7.406688,0.169735,0.033288,0.008978
"Croton celtidifolius","perennial",43,7.304876,0.238434,0.036361,0.005429
"Croton cerinus","perennial",5,7.259089,0.086606,0.038731,0.046686
"Croton chamelensis","perennial",5,7.037016,0.131018,0.058593,0.046686
