"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Aimara rollinsii","perennial",NA,NA,NA,NA,NA
"Aschersoniodoxa cachensis","perennial",5,4.8182,0.540052,0.241519,0.044677
"Aschersoniodoxa mandoniana","perennial",2,5.432137,0.154329,0.109127,0.111692
"Aschersoniodoxa peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Atacama nivea","no_life_form_on_database",NA,NA,NA,NA,NA
"Brayopsis alpaminae","perennial",NA,NA,NA,NA,NA
"Brayopsis calycina","perennial",16,4.743753,1.053752,0.263438,0.013962
"Brayopsis colombiana","perennial",NA,NA,NA,NA,NA
"Brayopsis diapensioides","perennial",2,5.394763,0.150608,0.106496,0.111692
"Brayopsis gamosepala","perennial",NA,NA,NA,NA,NA
"Brayopsis monimocalyx","perennial",8,4.94778,0.440329,0.15568,0.027923
"Cremolobus chilensis","annual",NA,NA,NA,NA,NA
"Cremolobus peruvianus","perennial",9,5.232426,0.391555,0.130518,0.024821
"Cremolobus rhomboideus","annual",NA,NA,NA,NA,NA
"Dactylocardamum imbricatifolium","perennial",NA,NA,NA,NA,NA
"Eudema nubigena subsp. nubigena","no_life_form_on_database",2,5.144545,0.01237,0.008747,0.111692
"Eudema nubigena subsp. remyana","perennial",1,4.976734,NA,NA,0.223385
"Eudema rupestris","perennial",NA,NA,NA,NA,NA
"Mathewsia auriculata","perennial",3,3.054416,1.798675,1.038465,0.074462
"Mathewsia collina","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia densifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Mathewsia foliosa","perennial",NA,NA,NA,NA,NA
"Mathewsia incana","perennial",NA,NA,NA,NA,NA
"Mathewsia linearifolia","perennial",NA,NA,NA,NA,NA
"Mathewsia peruviana","no_life_form_on_database",NA,NA,NA,NA,NA
"Menonvillea chilensis","perennial",5,2.643354,1.483514,0.663448,0.044677
"Menonvillea cicatricosa","perennial",3,4.695623,1.192625,0.688562,0.074462
"Menonvillea comberi","annual",NA,NA,NA,NA,NA
"Menonvillea cuneata","perennial",15,3.682645,0.855385,0.220859,0.014892
"Menonvillea famatinensis","perennial",1,4.077537,NA,NA,0.223385
"Menonvillea filifolia","annual",NA,NA,NA,NA,NA
"Menonvillea flexuosa","perennial",NA,NA,NA,NA,NA
"Menonvillea frigida","perennial",NA,NA,NA,NA,NA
"Menonvillea hookeri","no_life_form_on_database",12,4.393523,0.703607,0.203114,0.018615
"Menonvillea linearis","perennial",2,4.547128,0.737903,0.521776,0.111692
"Menonvillea litoralis","annual",4,3.95555,0.927059,0.463529,0.055846
"Menonvillea marticorenae","annual",NA,NA,NA,NA,NA
"Menonvillea minima","annual",NA,NA,NA,NA,NA
"Menonvillea nordenskjoeldii","perennial",5,3.492914,0.816383,0.365098,0.044677
"Menonvillea orbiculata","annual",NA,NA,NA,NA,NA
"Menonvillea patagonica","annual",9,3.894852,0.753474,0.251158,0.024821
"Menonvillea pinnatifida","annual",3,3.804847,1.189281,0.686632,0.074462
"Menonvillea purpurea","perennial",2,4.880126,0.266973,0.188778,0.111692
"Menonvillea rigida","perennial",NA,NA,NA,NA,NA
"Menonvillea scapigera","perennial",2,4.785822,0.606858,0.429113,0.111692
"Menonvillea spathulata","perennial",6,3.987135,0.406968,0.166144,0.037231
"Menonvillea virens","perennial",7,3.560949,1.095733,0.414148,0.031912
"Onuris alismatifolia","perennial",3,3.669029,0.61612,0.355717,0.074462
"Onuris graminifolia","perennial",18,4.254157,0.943192,0.222312,0.01241
"Onuris hatcheriana","perennial",3,3.23379,0.45747,0.26412,0.074462
"Onuris hauthalii","no_life_form_on_database",1,3.332205,NA,NA,0.223385
"Onuris papillosa","perennial",7,3.408368,0.425859,0.16096,0.031912
"Onuris spegazziniana","perennial",6,3.449853,0.783087,0.319694,0.037231
"Schizopetalon arcuatum","annual",1,2.70805,NA,NA,0.223385
"Schizopetalon bipinnatifidum","annual",NA,NA,NA,NA,NA
"Schizopetalon biseriatum","annual",NA,NA,NA,NA,NA
"Schizopetalon brachycarpum","annual",NA,NA,NA,NA,NA
"Schizopetalon dentatum","annual",2,4.116353,0.677079,0.478767,0.111692
"Schizopetalon maritimum","annual",NA,NA,NA,NA,NA
"Schizopetalon rupestre","annual",NA,NA,NA,NA,NA
"Schizopetalon tenuifolium","annual",NA,NA,NA,NA,NA
"Schizopetalon walkeri","annual",3,4.548122,0.551523,0.318422,0.074462
"Smelowskia calycina","perennial",31,3.576028,0.956855,0.171856,0.007206
"Thlaspi arvense","annual",612,4.457705,0.494912,0.020006,0.000365
"Xerodraba patagonica","perennial",4,3.409889,0.144155,0.072078,0.055846
"Xerodraba pectinata","no_life_form_on_database",4,3.062522,0.120643,0.060322,0.055846
"Xerodraba pycnophylloides","no_life_form_on_database",5,3.065464,0.202255,0.090451,0.044677
