"species","life_form","n","mean","sd","se"
"Croton abutiloides","perennial",7,51.5714285714286,27.6095221669212,10.435418495857
"Croton acapulcensis","perennial",2,111,5.65685424949238,4
"Croton acutifolius","perennial",3,80.3333333333333,0.577350269189626,0.333333333333333
"Croton adenophyllum","no_life_form_on_database",NA,NA,NA,NA
"Croton adspersus","perennial",29,95.8620689655172,16.2452721428443,3.01667130434372
"Croton aequatoris","perennial",5,96,16.7032930884901,7.46993975879324
"Croton alabamensis var. alabamensis","perennial",1,21,NA,NA
"Croton alabamensis var. texensis","perennial",3,32,7,4.04145188432738
"Croton alainii","perennial",1,45,NA,NA
"Croton alamosanus","perennial",36,105.111111111111,10.3916938747878,1.73194897913129
"Croton alchorneicarpus","perennial",6,66.5,4.54972526643093,1.85741756210067
"Croton ameliae","perennial",3,59.3333333333333,5.5075705472861,3.17979733805649
"Croton andinus","perennial",36,64.5833333333333,19.6212348526503,3.27020580877504
"Croton antisyphiliticus","perennial",62,71.2096774193548,18.9755123447746,2.40989247768006
"Croton arboreus","perennial",25,62.96,9.03456326190333,1.80691265238067
"Croton argenteus","annual",108,62.1574074074074,22.8183243452697,2.19569428386627
"Croton argentinus","perennial",13,69.6153846153846,17.8537505935423,4.95173947879709
"Croton argyranthemus","annual",51,31.9019607843137,14.3628059959895,2.01119511869422
"Croton argyratus","perennial",95,40.1157894736842,22.1541327770722,2.27296606384962
"Croton argyrophyllus","perennial",55,67.9454545454546,21.6096841989524,2.91384922296155
"Croton astroites","perennial",NA,NA,NA,NA
"Croton ater","perennial",NA,NA,NA,NA
"Croton atrostellatus","no_life_form_on_database",NA,NA,NA,NA
"Croton axillaris","perennial",11,80.9090909090909,8.57268389076076,2.58476144654341
"Croton beetlei","perennial",9,74.7777777777778,19.3441061939921,6.44803539799738
"Croton betulinus","perennial",10,42.6,11.3548814759703,3.59072880253206
"Croton billbergianus","perennial",33,57.3939393939394,20.2499064719127,3.52505625195268
"Croton bispinosus","perennial",NA,NA,NA,NA
"Croton bixoides","perennial",2,39.5,0.707106781186548,0.5
"Croton blanchetianus","perennial",76,84.7763157894737,19.2897891360243,2.2126905654247
"Croton boiteaui","perennial",5,102.2,2.16794833886788,0.969535971483266
"Croton bojerianus","perennial",10,99.5,24.2681776086389,7.67427159047974
"Croton bonplandianus","perennial",87,63.3218390804598,24.2623712164242,2.60119923060161
"Croton bracteatus","perennial",1,45,NA,NA
"Croton breedlovei","perennial",1,101,NA,NA
"Croton brevipes","perennial",9,53.1111111111111,19.3225544665065,6.44085148883551
"Croton brittonianus","perennial",NA,NA,NA,NA
"Croton burchellii","perennial",NA,NA,NA,NA
"Croton caboensis","perennial",7,109.857142857143,13.7407977865015,5.19353339410139
"Croton cajucara","perennial",41,66.0487804878049,13.7712585109572,2.15070924759666
"Croton californicus","perennial",82,74.780487804878,23.4578815575174,2.59048965887965
"Croton campanulatus","perennial",1,65,NA,NA
"Croton capitatus","annual",145,26.7655172413793,11.8556209085158,0.984555727311726
"Croton caracasanus","perennial",6,48.1666666666667,11.7374045967014,4.79177536108603
"Croton cascarilloides","perennial",54,57.5,23.8159214226019,3.24093640219964
"Croton catamarcensis","perennial",NA,NA,NA,NA
"Croton caudatus","perennial",78,45.7051282051282,27.379539699184,3.10012240068363
"Croton ceanothifolius","perennial",26,36.6153846153846,25.9616284898724,5.09149424132714
"Croton celtidifolius","perennial",43,52.093023255814,20.7040529198747,3.15733847037147
"Croton cerinus","perennial",5,54.6,2.88097205817759,1.28840987267251
"Croton chamelensis","perennial",5,109.4,5.3665631459995,2.4
"Croton chichenensis","perennial",17,63.5294117647059,12.4303944379232,3.01481348444987
"Croton chilensis","perennial",1,129,NA,NA
"Croton chocoanus","perennial",9,29.7777777777778,15.1061061973112,5.03536873243707
"Croton chrysodaphne","perennial",13,55.7692307692308,28.9745688669502,8.03609951801935
"Croton ciliatoglandulifer","perennial",107,87.2616822429907,20.1036636333526,1.94349451978623
"Croton columnaris","perennial",NA,NA,NA,NA
"Croton conduplicatus","perennial",33,68.969696969697,19.8564927172525,3.45657170772071
"Croton conspurcatus","perennial",NA,NA,NA,NA
"Croton cordiifolius","perennial",13,61.5384615384615,22.0666240606917,6.12018034824702
"Croton coriaceus","perennial",3,51,29.5127091267474,17.0391705588427
"Croton coriifolius","perennial",NA,NA,NA,NA
"Croton corinthius","perennial",NA,NA,NA,NA
"Croton coryi","annual",2,50.5,0.707106781186548,0.5
"Croton coryi","annual",2,50.5,0.707106781186548,0.5
"Croton corylifolius","perennial",11,54.5454545454545,12.1931426331659,3.6763708299543
"Croton craspedotrichus","perennial",2,57,4.24264068711928,3
"Croton crassifolius","perennial",19,73.1052631578947,10.9234443939126,2.50601001202373
"Croton crocodilorum","perennial",15,106,22.8285535490722,5.89430718090406
"Croton culiacanensis","perennial",5,111.4,6.54217089351845,2.92574776766556
"Croton cuneatus","perennial",128,42.515625,19.729263757809,1.74383702387059
"Croton cupreatus","perennial",NA,NA,NA,NA
"Croton cupulifer","perennial",2,106,1.4142135623731,1
"Croton curiosus","perennial",NA,NA,NA,NA
"Croton cuyabensis","perennial",6,63,9.63327566303384,3.9327683210007
"Croton decalobus","perennial",6,79.5,9.73139250056229,3.97282435218741
"Croton decalvatus","perennial",2,86.5,17.6776695296637,12.5
"Croton dichrous","perennial",7,68.2857142857143,7.319250547114,2.76641667586244
"Croton dioicus","perennial",94,68.0531914893617,20.9645717646406,2.16233047367675
"Croton discolor","perennial",7,42.1428571428571,10.5582285671504,3.99063529629396
"Croton disjunctus","perennial",2,96.5,6.36396103067893,4.5
"Croton domatifer","perennial",NA,NA,NA,NA
"Croton draco","perennial",67,79.9850746268657,20.8722612337403,2.5499525573857
"Croton draconoides","perennial",15,48.4666666666667,18.1575118916452,4.68824941099368
"Croton echinocarpus","perennial",5,74.2,14.9566038925954,6.68879660327626
"Croton echioides","perennial",52,75.1346153846154,22.1022834825565,3.06503524619993
"Croton ehrenbergii","perennial",7,76.4285714285714,12.946777499403,4.89342193472957
"Croton eichleri","perennial",NA,NA,NA,NA
"Croton ekmanii","perennial",1,46,NA,NA
"Croton elegans","perennial",3,63.3333333333333,41.2835721968598,23.8350815209663
"Croton elliottii","annual",4,22.75,2.21735578260835,1.10867789130417
"Croton emporiorum","perennial",4,93.25,5.56027577253743,2.78013788626871
"Croton eremophilus","perennial",4,88.5,8.10349718742881,4.05174859371441
"Croton erythroxyloides","perennial",17,73.3529411764706,15.6841527364032,3.80396578708886
"Croton euryphyllus","perennial",17,80.8235294117647,19.1253604348965,4.63858124712278
"Croton fantzianus","perennial",8,96.875,12.5861318237858,4.44986958075338
"Croton flavens","perennial",21,55.6666666666667,13.1390004693406,2.86716496222923
"Croton floccosus","perennial",2,40,1.4142135623731,1
"Croton floribundus","perennial",85,56.7058823529412,22.0987090386853,2.39694153448164
"Croton fragrans","perennial",27,52.2222222222222,14.2433070202041,2.74112571408844
"Croton fragrantulus","perennial",3,54.6666666666667,6.02771377334171,3.48010216963685
"Croton francoanus","perennial",7,89.8571428571429,11.0216237676755,4.16578221905546
"Croton fruticulosus","perennial",56,65.4107142857143,19.1537100946425,2.55952217356235
"Croton fuscescens","no_life_form_on_database",31,60.741935483871,18.9718523817707,3.40744527703532
"Croton glabellus","perennial",33,60.4242424242424,12.0675968585048,2.10069897414685
"Croton glandulosepalus","perennial",15,65.0666666666667,12.7641611367065,3.29569223405149
"Croton glandulosus","annual",409,51.6845965770171,27.897761214486,1.37945551143222
"Croton gnaphalii","perennial",7,13.4285714285714,4.1173269183271,1.55620329889221
"Croton gossypiifolius","perennial",35,45.3428571428571,14.9330719765044,2.52414986342198
"Croton goudotii","perennial",14,87.4285714285714,18.9684526992108,5.06953222554816
"Croton gracilipes","perennial",78,58.3076923076923,19.1523676555455,2.1685786045868
"Croton gratissimus","perennial",80,94.25,18.652383022152,2.08539981899474
"Croton grewiifolius","perennial",6,81.8333333333333,5.98052394583172,2.441538676964
"Croton grisebachianus","perennial",NA,NA,NA,NA
"Croton guatemalensis","perennial",38,81.8421052631579,18.3914291374637,2.98348377130508
"Croton guianensis","perennial",5,62.6,20.574255758107,9.20108689231876
"Croton guildingii subsp. tiarensis","perennial",NA,NA,NA,NA
"Croton gynopetalus","no_life_form_on_database",NA,NA,NA,NA
"Croton helicoideus","no_life_form_on_database",4,62.25,20.7103033938826,10.3551516969413
"Croton heliotropiifolius","perennial",98,77.8469387755102,24.745030550073,2.49962555751785
"Croton hemiargyreus","perennial",7,59.2857142857143,17.2599177838355,6.52363572934998
"Croton heptalon","annual",10,42.4,19.6423578580124,6.21145894474255
"Croton heteranthus","perennial",4,45.5,11.7898261225516,5.8949130612758
"Croton heterocalyx","perennial",10,50.1,24.6686936104133,7.80092587097483
"Croton heterochrous","perennial",4,62.25,18.3007285829463,9.15036429147314
