"species","life_form","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Agathisanthemum bojeri","perennial",36,5.712646,0.008074,0.001346,4e-06
"Agathisanthemum chlorophyllum","perennial",2,5.702779,0.003539,0.002502,8.1e-05
"Agathisanthemum globosum","perennial",20,5.709924,0.006983,0.001561,8e-06
"Agathisanthemum quadricostatum","no_life_form_on_database",7,5.705913,0.00886,0.003349,2.3e-05
"Amphiasma luzuloides","perennial",4,5.701049,0.012959,0.00648,4e-05
"Amphiasma merenskyanum","perennial",6,5.71558,0.007186,0.002934,2.7e-05
"Amphistemon humbertii","perennial",1,5.725381,NA,NA,0.000162
"Amphistemon rakotonasolianus","perennial",2,5.714722,0.000699,0.000494,8.1e-05
"Arcytophyllum aristatum","perennial",5,5.672192,0.029124,0.013025,3.2e-05
"Arcytophyllum capitatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Arcytophyllum ciliolatum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum ericoides","perennial",NA,NA,NA,NA,NA
"Arcytophyllum filiforme","perennial",21,5.660168,0.013409,0.002926,8e-06
"Arcytophyllum lavarum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum macbridei","perennial",NA,NA,NA,NA,NA
"Arcytophyllum muticum","perennial",23,5.664737,0.019108,0.003984,7e-06
"Arcytophyllum nitidum","perennial",22,5.662383,0.009283,0.001979,7e-06
"Arcytophyllum rivetii","perennial",12,5.676122,0.013996,0.00404,1.3e-05
"Arcytophyllum setosum","perennial",24,5.667706,0.011248,0.002296,7e-06
"Arcytophyllum thymifolium","perennial",29,5.673673,0.018538,0.003442,6e-06
"Arcytophyllum vernicosum","perennial",5,5.663232,0.010102,0.004518,3.2e-05
"Astiella delicatula","annual",5,5.714539,0.006756,0.003021,3.2e-05
"Astiella desseinii","no_life_form_on_database",NA,NA,NA,NA,NA
"Astiella latifolia","annual",7,5.709442,0.01201,0.004539,2.3e-05
"Astiella perrieri","annual",3,5.693514,0.012266,0.007082,5.4e-05
"Astiella tsaratanensis","no_life_form_on_database",6,5.694921,0.01038,0.004238,2.7e-05
"Batopedina pulvinellata","perennial",3,5.714446,0.002477,0.00143,5.4e-05
"Bouvardia glaberrima","perennial",21,5.714806,0.014316,0.003124,8e-06
"Carphalea madagascariensis","perennial",6,5.713499,0.005829,0.00238,2.7e-05
"Conostomium natalense","perennial",20,5.701496,0.005979,0.001337,8e-06
"Conostomium quadrangulare","annual",9,5.714074,0.013425,0.004475,1.8e-05
"Conostomium zoutpansbergense","perennial",1,5.710924,NA,NA,0.000162
"Cordylostigma microcala","annual",NA,NA,NA,NA,NA
"Cordylostigma virgatum","annual",45,5.710476,0.010878,0.001622,4e-06
