"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Acnistus arborescens","perennial",132,5.313982,0.567854,0.049425,0.001693
"Anisodus acutangulus","perennial",NA,NA,NA,NA,NA
"Anisodus carniolicoides","perennial",NA,NA,NA,NA,NA
"Anisodus luridus","perennial",17,4.534095,0.754813,0.183069,0.013146
"Anisodus tanguticus","perennial",37,4.480634,0.36832,0.060551,0.00604
"Anthocercis angustifolia","perennial",4,4.186199,0.591613,0.295807,0.055869
"Anthocercis gracilis","perennial",1,5.170484,NA,NA,0.223476
"Anthocercis ilicifolia","perennial",NA,NA,NA,NA,NA
"Anthocercis intricata","perennial",4,4.350351,0.350254,0.175127,0.055869
"Anthocercis littorea","perennial",27,4.506285,0.561133,0.10799,0.008277
"Anthocercis myosotidea","perennial",NA,NA,NA,NA,NA
"Anthocercis racemosa","perennial",NA,NA,NA,NA,NA
"Anthocercis sylvicola","perennial",1,5.214936,NA,NA,0.223476
"Anthocercis viscosa","perennial",NA,NA,NA,NA,NA
"Anthotroche blackii","perennial",NA,NA,NA,NA,NA
"Anthotroche myoporoides","perennial",3,4.008663,0.120246,0.069424,0.074492
"Anthotroche pannosa","perennial",44,3.70043,0.400235,0.060338,0.005079
"Anthotroche walcottii","perennial",7,3.976835,0.35479,0.134098,0.031925
"Athenaea pogogena","perennial",15,5.337914,0.45833,0.11834,0.014898
"Atropa belladonna","perennial",146,4.556138,0.342835,0.028373,0.001531
"Atropa komarovii","perennial",NA,NA,NA,NA,NA
"Atropanthe sinensis","perennial",5,5.055768,0.066538,0.029757,0.044695
"Aureliana fasciculata","perennial",80,5.380589,0.322105,0.036012,0.002793
"Benthamiella patagonica","perennial",26,3.283593,0.413699,0.081133,0.008595
"Benthamiella skottsbergii","perennial",3,3.100304,0.25135,0.145117,0.074492
"Bouchetia anomala","perennial",9,4.918201,0.577205,0.192402,0.024831
"Bouchetia erecta","perennial",6,4.74511,0.549528,0.224344,0.037246
"Brachistus stramonifolius","perennial",33,5.702369,0.401785,0.069942,0.006772
"Browallia eludens","annual",4,5.128641,0.433097,0.216549,0.055869
"Browallia speciosa","annual",25,5.726889,0.376732,0.075346,0.008939
"Brugmansia arborea","perennial",10,4.651425,1.093063,0.345657,0.022348
"Brugmansia aurea","perennial",24,5.414684,0.401606,0.081977,0.009311
"Brugmansia sanguinea","perennial",24,5.124365,0.695782,0.142026,0.009311
"Brunfelsia americana","perennial",NA,NA,NA,NA,NA
"Brunfelsia uniflora","perennial",107,5.325162,0.369177,0.03569,0.002089
"Calibrachoa parviflora","perennial",118,4.477688,0.618525,0.05694,0.001894
"Calibrachoa pygmaea","annual",7,5.093612,0.181791,0.068711,0.031925
"Calibrachoa sellowiana","perennial",11,5.33013,0.153442,0.046265,0.020316
"Capsicum annuum","annual",112,5.248402,0.47725,0.045096,0.001995
"Capsicum baccatum","perennial",71,5.259304,0.33278,0.039494,0.003148
"Capsicum campylopodium","annual",7,5.399616,0.223931,0.084638,0.031925
"Capsicum cardenasii","no_life_form_on_database",1,5.370638,NA,NA,0.223476
"Capsicum ceratocalyx","no_life_form_on_database",1,5.545177,NA,NA,0.223476
"Capsicum chacoense","perennial",76,4.941087,0.331343,0.038008,0.00294
"Capsicum chinense","perennial",28,5.596066,0.390202,0.073741,0.007981
"Capsicum ciliatum","no_life_form_on_database",34,5.190268,0.436043,0.074781,0.006573
"Capsicum coccineum","perennial",17,5.708171,0.42389,0.102808,0.013146
"Capsicum eximium","perennial",11,4.976588,0.433435,0.130686,0.020316
"Capsicum flexuosum","perennial",49,5.303929,0.205832,0.029405,0.004561
"Capsicum frutescens","perennial",18,5.463025,0.245573,0.057882,0.012415
"Capsicum galapagoense","perennial",NA,NA,NA,NA,NA
"Capsicum geminifolium","perennial",18,5.430727,0.482254,0.113668,0.012415
"Capsicum hunzikerianum","no_life_form_on_database",2,5.565774,0.051399,0.036345,0.111738
"Capsicum lanceolatum","perennial",14,5.943945,0.325338,0.08695,0.015963
"Capsicum lycianthoides","no_life_form_on_database",18,5.432249,0.44006,0.103723,0.012415
"Capsicum minutiflorum","no_life_form_on_database",3,5.079152,0.543936,0.314042,0.074492
"Capsicum pereirae","no_life_form_on_database",7,5.697857,0.260301,0.098385,0.031925
"Capsicum pubescens","perennial",17,4.870356,0.414604,0.100556,0.013146
"Capsicum recurvatum","perennial",15,5.576053,0.217147,0.056067,0.014898
"Capsicum rhomboideum","perennial",75,5.266438,0.427055,0.049312,0.00298
"Capsicum schottianum","no_life_form_on_database",14,5.60715,0.204868,0.054753,0.015963
"Capsicum tovarii","no_life_form_on_database",NA,NA,NA,NA,NA
"Capsicum villosum","no_life_form_on_database",9,5.598257,0.250752,0.083584,0.024831
"Cestrum acutifolium","perennial",NA,NA,NA,NA,NA
"Cestrum aurantiacum","perennial",41,5.706808,0.394013,0.061534,0.005451
"Cestrum chiriquianum","perennial",1,5.680173,NA,NA,0.223476
"Cestrum dasyanthum","perennial",3,5.8783,0.446239,0.257636,0.074492
"Cestrum diurnum","perennial",36,5.302479,0.342312,0.057052,0.006208
"Cestrum elegans","perennial",12,5.632412,0.365427,0.10549,0.018623
"Cestrum endlicheri","perennial",4,5.491009,1.100632,0.550316,0.055869
"Cestrum fasciculatum","perennial",20,5.524188,0.573622,0.128266,0.011174
"Cestrum fragile","perennial",7,5.899999,0.214111,0.080926,0.031925
"Cestrum fulvescens","perennial",11,5.199511,0.44488,0.134136,0.020316
"Cestrum glanduliferum","perennial",41,5.780413,0.31056,0.048501,0.005451
"Cestrum guatemalense","perennial",10,5.827379,0.413607,0.130794,0.022348
"Cestrum inclusum","perennial",4,5.331526,0.147589,0.073794,0.055869
"Cestrum irazuense","perennial",3,6.162873,0.142971,0.082544,0.074492
"Cestrum laxum","perennial",25,5.415241,0.640241,0.128048,0.008939
"Cestrum luteovirescens","perennial",11,5.876385,0.413573,0.124697,0.020316
"Cestrum macrophyllum","perennial",8,5.546546,0.432785,0.153013,0.027934
"Cestrum megalophyllum","perennial",66,5.835225,0.397462,0.048924,0.003386
"Cestrum milciomejiae","perennial",NA,NA,NA,NA,NA
"Cestrum miradorense","perennial",3,5.701594,0.579592,0.334628,0.074492
"Cestrum mortonianum","perennial",NA,NA,NA,NA,NA
"Cestrum nocturnum","perennial",123,5.606306,0.448238,0.040416,0.001817
"Cestrum oblongifolium","perennial",27,5.306282,0.568928,0.10949,0.008277
"Cestrum pacayense","perennial",7,6.057008,0.300943,0.113746,0.031925
"Cestrum pittieri","perennial",NA,NA,NA,NA,NA
"Cestrum poasanum","perennial",3,6.222094,0.174828,0.100937,0.074492
"Cestrum regelii","perennial",5,5.943176,0.460437,0.205914,0.044695
"Cestrum rigidum","perennial",23,5.308212,0.359764,0.075016,0.009716
"Cestrum roseum","perennial",19,5.154246,0.523167,0.120023,0.011762
"Cestrum sphaerocarpum","perennial",3,5.468386,0.056904,0.032854,0.074492
"Cestrum strigillatum","perennial",201,5.338091,0.356548,0.025149,0.001112
"Cestrum thyrsoideum","perennial",25,5.38466,0.525076,0.105015,0.008939
"Cestrum tomentosum","perennial",3,5.113522,0.5125,0.295892,0.074492
"Cestrum tuerckheimii","perennial",NA,NA,NA,NA,NA
"Cestrum violaceum","perennial",2,4.906125,0.265343,0.187626,0.111738
"Cestrum virgaurea","perennial",NA,NA,NA,NA,NA
"Chamaesaracha coronopus","perennial",115,4.117058,0.47291,0.044099,0.001943
"Chamaesaracha sordida","perennial",83,4.186738,0.280124,0.030748,0.002692
"Coeloneurum ferrugineum","perennial",5,5.190187,0.423394,0.189348,0.044695
"Combera paradoxa","perennial",6,4.772811,0.669218,0.273207,0.037246
"Crenidium spinescens","perennial",6,3.584112,0.247805,0.101166,0.037246
"Cuatresia exiguiflora","perennial",21,6.158137,0.31329,0.068365,0.010642
"Cuatresia riparia","perennial",44,5.703571,0.448478,0.067611,0.005079
"Cyphanthera albicans","perennial",13,4.163382,0.502725,0.139431,0.01719
"Cyphanthera anthocercidea","perennial",2,4.385918,0.096774,0.06843,0.111738
"Cyphanthera microphylla","perennial",23,3.932623,0.314475,0.065573,0.009716
"Cyphanthera odgersii","perennial",5,3.410421,0.242771,0.10857,0.044695
"Datura bernhardii","no_life_form_on_database",NA,NA,NA,NA,NA
"Datura ceratocaula","annual",NA,NA,NA,NA,NA
"Datura discolor","annual",111,4.419269,1.035067,0.098244,0.002013
"Datura ferox","annual",NA,NA,NA,NA,NA
"Datura innoxia","annual",105,4.774009,0.608304,0.059364,0.002128
"Datura laevis","no_life_form_on_database",NA,NA,NA,NA,NA
"Datura leichhardtii","annual",NA,NA,NA,NA,NA
"Datura metel","annual",16,5.405159,0.321232,0.080308,0.013967
"Datura quercifolia","annual",59,4.59938,0.486153,0.063292,0.003788
"Datura rosei","no_life_form_on_database",NA,NA,NA,NA,NA
"Datura stramonium","annual",102,5.166307,0.504276,0.049931,0.002191
"Deprea bitteriana","perennial",7,5.632436,0.584475,0.220911,0.031925
"Deprea orinocensis","perennial",14,5.734566,0.449688,0.120184,0.015963
"Deprea paneroi","perennial",2,5.269529,0.292649,0.206934,0.111738
"Discopodium penninervium","perennial",30,5.559169,0.391644,0.071504,0.007449
"Duboisia hopwoodii","perennial",171,3.747263,0.469714,0.03592,0.001307
"Duboisia leichhardtii","perennial",23,4.494867,0.376149,0.078432,0.009716
"Duboisia myoporoides","perennial",43,5.291094,0.619133,0.094417,0.005197
"Duckeodendron cestroides","perennial",6,5.826453,0.162484,0.066334,0.037246
"Dunalia brachyacantha","perennial",30,4.981151,0.345921,0.063156,0.007449
