"species","life_form","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Agathisanthemum bojeri","perennial",36,6.15753,0.184917,0.03082,0.001286
"Agathisanthemum chlorophyllum","perennial",2,6.35434,0.010945,0.007739,0.023151
"Agathisanthemum globosum","perennial",20,5.994378,0.123877,0.0277,0.002315
"Agathisanthemum quadricostatum","no_life_form_on_database",7,6.018383,0.078119,0.029526,0.006615
"Amphiasma luzuloides","perennial",4,6.146077,0.02848,0.01424,0.011576
"Amphiasma merenskyanum","perennial",6,6.247531,0.083886,0.034246,0.007717
"Amphistemon humbertii","perennial",1,6.256997,NA,NA,0.046303
"Amphistemon rakotonasolianus","perennial",2,6.142782,0.077761,0.054985,0.023151
"Arcytophyllum aristatum","perennial",5,5.706693,0.059537,0.026626,0.009261
"Arcytophyllum capitatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Arcytophyllum ciliolatum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum ericoides","perennial",NA,NA,NA,NA,NA
"Arcytophyllum filiforme","perennial",21,5.814898,0.120929,0.026389,0.002205
"Arcytophyllum lavarum","perennial",NA,NA,NA,NA,NA
"Arcytophyllum macbridei","perennial",NA,NA,NA,NA,NA
"Arcytophyllum muticum","perennial",23,5.715482,0.054039,0.011268,0.002013
"Arcytophyllum nitidum","perennial",22,5.705539,0.026872,0.005729,0.002105
"Arcytophyllum rivetii","perennial",12,5.737229,0.029271,0.00845,0.003859
"Arcytophyllum setosum","perennial",24,5.803556,0.115524,0.023581,0.001929
"Arcytophyllum thymifolium","perennial",29,5.778517,0.089736,0.016664,0.001597
"Arcytophyllum vernicosum","perennial",5,5.771481,0.024527,0.010969,0.009261
"Astiella delicatula","annual",5,6.11926,0.13805,0.061738,0.009261
"Astiella desseinii","no_life_form_on_database",NA,NA,NA,NA,NA
"Astiella latifolia","annual",7,6.150609,0.114544,0.043294,0.006615
"Astiella perrieri","annual",3,6.154529,0.143277,0.082721,0.015434
"Astiella tsaratanensis","no_life_form_on_database",6,6.078619,0.161367,0.065878,0.007717
"Batopedina pulvinellata","perennial",3,6.104855,0.06078,0.035091,0.015434
"Bouvardia glaberrima","perennial",21,6.682265,0.197427,0.043082,0.002205
"Carphalea madagascariensis","perennial",6,6.245525,0.04773,0.019486,0.007717
"Conostomium natalense","perennial",20,6.356021,0.083195,0.018603,0.002315
"Conostomium quadrangulare","annual",9,5.871142,0.064501,0.0215,0.005145
"Conostomium zoutpansbergense","perennial",1,6.431573,NA,NA,0.046303
"Cordylostigma microcala","annual",NA,NA,NA,NA,NA
"Cordylostigma virgatum","annual",45,6.170062,0.141837,0.021144,0.001029
"Crusea calocephala","perennial",59,6.067042,0.120056,0.01563,0.000785
"Crusea megalocarpa","annual",19,6.205012,0.257227,0.059012,0.002437
"Dentella repens","perennial",86,6.296223,0.231151,0.024926,0.000538
