"species","life_form","n","mean","sd","se"
"Heliophila acuminata","annual",5,137.2,19.3700800204852,8.66256313108308
"Heliophila africana","annual",5,146.4,24.7547975148253,11.0706820024784
"Heliophila amplexicaulis","annual",9,123.777777777778,39.0793352610359,13.026445087012
"Heliophila arenaria","annual",6,138.166666666667,31.6127611363934,12.9058556907751
"Heliophila arenosa","annual",4,98.25,30.3026401490035,15.1513200745018
"Heliophila bulbostyla","annual",4,123.25,19.5,9.75
"Heliophila carnosa","perennial",27,165.333333333333,51.7352728951772,9.95645791087644
"Heliophila cedarbergensis","perennial",NA,NA,NA,NA
"Heliophila collina","annual",4,101.5,15.6098259652908,7.8049129826454
"Heliophila cornellsbergia","annual",NA,NA,NA,NA
"Heliophila cornuta","perennial",15,141.533333333333,39.3189642841842,10.1521129241846
"Heliophila coronopifolia","annual",5,148.8,22.6428796755183,10.1262036321615
"Heliophila crithmifolia","annual",13,152.230769230769,47.1136106416427,13.0669645338991
"Heliophila descurva","no_life_form_on_database",4,125.25,35.9756862338997,17.9878431169498
"Heliophila deserticola","annual",16,188.5,63.3571884898102,15.8392971224525
"Heliophila digitata","annual",5,117.4,24.1929741867345,10.8194269718872
"Heliophila dregeana","perennial",3,107,30.199337741083,17.4355957741627
"Heliophila elata","perennial",3,115.666666666667,15.6311654502578,9.02465758045392
"Heliophila elongata","perennial",13,193.384615384615,40.7482892514898,11.3015420218219
"Heliophila ephemera","annual",1,146,NA,NA
"Heliophila esterhuyseniae","perennial",NA,NA,NA,NA
"Heliophila eximia","annual",1,156,NA,NA
"Heliophila gariepina","annual",2,170,38.1837661840736,27
"Heliophila glauca","perennial",4,157.25,14.4077525427574,7.20387627137872
"Heliophila hurkana","perennial",2,108,48.0832611206852,34
"Heliophila juncea","perennial",NA,NA,NA,NA
"Heliophila lactea","annual",7,135.142857142857,28.421990145124,10.7425025270752
"Heliophila latisiliqua","no_life_form_on_database",NA,NA,NA,NA
"Heliophila linearis var. linearis","no_life_form_on_database",NA,NA,NA,NA
"Heliophila linoides","annual",3,113.333333333333,77.7838886488284,44.9085490500169
"Heliophila macowaniana","annual",5,123,21.3892496362074,9.5655632348545
"Heliophila macra","no_life_form_on_database",3,146,36.6606055596467,21.1660104885167
"Heliophila macrosperma","perennial",NA,NA,NA,NA
"Heliophila maraisiana","perennial",5,128.2,44.0022726685793,19.6784145702849
"Heliophila minima","annual",NA,NA,NA,NA
"Heliophila monosperma","perennial",1,122,NA,NA
"Heliophila namaquana","annual",6,124,49.0102030193714,20.0083315979452
"Heliophila nubigena","perennial",2,113,35.3553390593274,25
"Heliophila pectinata","annual",7,136,60.1719757583766,22.7428691074388
"Heliophila pinnata","annual",5,123.8,40.2827506508679,18.0149937552029
"Heliophila polygaloides","perennial",1,76,NA,NA
"Heliophila pubescens","annual",4,117,45.3504869507116,22.6752434753558
"Heliophila pusilla","annual",8,125.875,38.323575362581,13.5494300090974
"Heliophila refracta","annual",5,138.6,31.1977563295824,13.9520607796841
"Heliophila rigidiuscula","perennial",22,190.636363636364,33.5325647756461,7.14916683140865
"Heliophila scoparia var. aspera","no_life_form_on_database",NA,NA,NA,NA
"Heliophila seselifolia","annual",19,174.631578947368,71.5287125925401,16.4098120922341
"Heliophila suavissima","perennial",21,184.190476190476,36.3230216909594,7.92633316039734
"Heliophila suborbicularis","annual",5,92,24.9499498997493,11.1579568022107
"Heliophila subulata","annual",18,195.166666666667,27.6283102887557,6.51205518596841
"Heliophila tricuspidata","perennial",1,80,NA,NA
"Heliophila trifurca","annual",19,220.842105263158,40.5849769111329,9.31083226218736
"Heliophila tulbaghensis","perennial",NA,NA,NA,NA
"Heliophila variabilis","annual",11,166,37.5872318746672,11.3329768214871
