"species","life_form","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Acanthorrhinum ramosissimum","perennial",NA,NA,NA,NA,NA
"Albraunia foveopilosa","annual",NA,NA,NA,NA,NA
"Anarrhinum bellidifolium","perennial",NA,NA,NA,NA,NA
"Anarrhinum corsicum","perennial",1,5.655117,NA,NA,2e-04
"Anarrhinum duriminium","perennial",5,5.660278,0.003663,0.001638,4e-05
"Anarrhinum forskaohlii","perennial",NA,NA,NA,NA,NA
"Anarrhinum fruticosum","perennial",NA,NA,NA,NA,NA
"Anarrhinum laxiflorum","perennial",15,5.659107,0.011541,0.00298,1.3e-05
"Anarrhinum longipedicellatum","perennial",1,5.66244,NA,NA,2e-04
"Anarrhinum pedatum","perennial",11,5.668558,0.006781,0.002045,1.8e-05
"Antirrhinum australe","perennial",15,5.65924,0.009745,0.002516,1.3e-05
"Antirrhinum charidemi","perennial",3,5.658326,0.029315,0.016925,6.7e-05
"Antirrhinum cirrhigerum","perennial",NA,NA,NA,NA,NA
"Antirrhinum controversum","perennial",10,5.666033,0.005436,0.001719,2e-05
"Antirrhinum graniticum","perennial",25,5.659774,0.006805,0.001361,8e-06
"Antirrhinum grosii","perennial",2,5.629775,0.002792,0.001974,1e-04
"Antirrhinum hispanicum","perennial",12,5.660355,0.007683,0.002218,1.7e-05
"Antirrhinum latifolium","perennial",16,5.652837,0.010059,0.002515,1.3e-05
"Antirrhinum linkianum","no_life_form_on_database",2,5.668328,0.000977,0.000691,1e-04
"Antirrhinum litigiosum","no_life_form_on_database",27,5.659116,0.008778,0.001689,7e-06
"Antirrhinum lopesianum","no_life_form_on_database",2,5.662249,0.008108,0.005733,1e-04
"Antirrhinum majus","perennial",45,5.657639,0.011535,0.00172,4e-06
"Antirrhinum meonanthum","perennial",23,5.655171,0.010502,0.00219,9e-06
"Antirrhinum microphyllum","perennial",1,5.656866,NA,NA,2e-04
"Antirrhinum molle","perennial",6,5.653843,0.010787,0.004404,3.3e-05
"Antirrhinum mollissimum","no_life_form_on_database",3,5.654056,0.005798,0.003347,6.7e-05
"Antirrhinum onubense","no_life_form_on_database",3,5.666481,0.003273,0.00189,6.7e-05
"Antirrhinum pertegasii","perennial",3,5.651724,0.003583,0.002069,6.7e-05
"Antirrhinum pulverulentum","perennial",6,5.654457,0.00667,0.002723,3.3e-05
"Antirrhinum rothmaleri","perennial",NA,NA,NA,NA,NA
"Antirrhinum sempervirens","perennial",8,5.647332,0.01133,0.004006,2.5e-05
"Antirrhinum siculum","perennial",9,5.667123,0.005752,0.001917,2.2e-05
"Antirrhinum subbaeticum","no_life_form_on_database",1,5.656167,NA,NA,2e-04
"Antirrhinum tortuosum","perennial",9,5.663036,0.011607,0.003869,2.2e-05
"Antirrhinum valentinum","perennial",5,5.667762,0.005861,0.002621,4e-05
"Asarina procumbens","perennial",4,5.659624,0.009297,0.004648,5e-05
"Chaenorhinum calycinum","annual",NA,NA,NA,NA,NA
"Chaenorhinum crassifolium","no_life_form_on_database",13,5.655981,0.010497,0.002911,1.5e-05
"Chaenorhinum cryptarum","annual",NA,NA,NA,NA,NA
"Chaenorhinum exile","no_life_form_on_database",13,5.665946,0.005688,0.001578,1.5e-05
"Chaenorhinum flexuosum","perennial",4,5.646518,0.014304,0.007152,5e-05
"Chaenorhinum formenterae","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum glareosum","perennial",1,5.608189,NA,NA,2e-04
"Chaenorhinum grandiflorum","annual",4,5.664992,0.011471,0.005736,5e-05
"Chaenorhinum johnstonii","annual",4,5.667125,0.033721,0.01686,5e-05
"Chaenorhinum litorale","annual",NA,NA,NA,NA,NA
"Chaenorhinum litorale subsp. pterosporum","annual",NA,NA,NA,NA,NA
"Chaenorhinum macropodum","perennial",5,5.648268,0.009652,0.004317,4e-05
"Chaenorhinum minus","annual",280,5.637258,0.011365,0.000679,1e-06
"Chaenorhinum origanifolium","perennial",27,5.651606,0.0096,0.001848,7e-06
"Chaenorhinum raveyi","annual",2,5.656515,0.001977,0.001398,1e-04
"Chaenorhinum reyesii","no_life_form_on_database",13,5.661568,0.005821,0.001614,1.5e-05
"Chaenorhinum robustum","annual",15,5.656103,0.006063,0.001565,1.3e-05
"Chaenorhinum rubrifolium","annual",NA,NA,NA,NA,NA
"Chaenorhinum segoviense","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum serpyllifolium","annual",NA,NA,NA,NA,NA
"Chaenorhinum spicatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Chaenorhinum tenellum","perennial",1,5.671087,NA,NA,2e-04
"Chaenorhinum tuberculatum","annual",1,5.62852,NA,NA,2e-04
"Chaenorhinum villosum","perennial",20,5.659316,0.007519,0.001681,1e-05
"Cymbalaria aequitriloba","perennial",7,5.644864,0.018924,0.007153,2.9e-05
"Cymbalaria fragilis","perennial",2,5.670743,0,0,1e-04
"Cymbalaria glutinosa","perennial",1,5.662092,NA,NA,2e-04
"Cymbalaria glutinosa subsp. brevicalcarata","perennial",1,5.660005,NA,NA,2e-04
"Cymbalaria hepaticifolia","perennial",2,5.644209,0.001001,0.000708,1e-04
"Cymbalaria longipes","perennial",7,5.673393,0.002866,0.001083,2.9e-05
"Cymbalaria microcalyx","perennial",10,5.665125,0.011118,0.003516,2e-05
"Cymbalaria microcalyx subsp. acutiloba","no_life_form_on_database",NA,NA,NA,NA,NA
"Cymbalaria microcalyx subsp. ebelii","no_life_form_on_database",NA,NA,NA,NA,NA
"Cymbalaria microcalyx subsp. minor","no_life_form_on_database",1,5.64031,NA,NA,2e-04
"Cymbalaria muelleri","perennial",NA,NA,NA,NA,NA
"Cymbalaria muralis","perennial",20,5.649465,0.008797,0.001967,1e-05
"Cymbalaria muralis f. visianii","perennial",NA,NA,NA,NA,NA
"Cymbalaria pallida","perennial",NA,NA,NA,NA,NA
"Cymbalaria pubescens","perennial",4,5.667776,0.009436,0.004718,5e-05
"Epixiphium wislizenii","perennial",13,5.669685,0.010401,0.002885,1.5e-05
"Gadoria falukei","no_life_form_on_database",1,5.671087,NA,NA,2e-04
"Galvezia ballii","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia elisensii","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia fruticosa","perennial",7,5.685401,0.010553,0.003989,2.9e-05
"Galvezia lanceolata","perennial",NA,NA,NA,NA,NA
"Galvezia leucantha","no_life_form_on_database",NA,NA,NA,NA,NA
"Galvezia leucantha subsp. porphyrantha","no_life_form_on_database",1,5.692216,NA,NA,2e-04
"Galvezia leucantha subsp. pubescens","no_life_form_on_database",NA,NA,NA,NA,NA
"Gambelia juncea","perennial",21,5.680186,0.007543,0.001646,1e-05
"Gambelia speciosa","perennial",5,5.669429,0.002947,0.001318,4e-05
"Holmgrenanthe petrophila","perennial",1,5.660701,NA,NA,2e-04
"Howelliella ovata","annual",NA,NA,NA,NA,NA
"Kickxia aegyptiaca","perennial",10,5.681145,0.006146,0.001944,2e-05
"Kickxia aegyptiaca subsp. fruticosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia caucasica","annual",NA,NA,NA,NA,NA
"Kickxia cirrhosa","annual",30,5.668965,0.003974,0.000726,7e-06
"Kickxia commutata","perennial",35,5.669179,0.005917,0.001,6e-06
"Kickxia elatine","annual",105,5.653467,0.010295,0.001005,2e-06
"Kickxia elatine subsp. crinita","no_life_form_on_database",46,5.667791,0.00831,0.001225,4e-06
"Kickxia floribunda","perennial",NA,NA,NA,NA,NA
"Kickxia lanigera","annual",NA,NA,NA,NA,NA
"Kickxia scariosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia sieberi","no_life_form_on_database",NA,NA,NA,NA,NA
"Kickxia spuria","annual",93,5.655514,0.0112,0.001161,2e-06
"Kickxia spuria subsp. integrifolia","annual",57,5.662822,0.008836,0.00117,4e-06
"Limaria orientalis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria accitensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria aeruginea","annual",4,5.652828,0.005748,0.002874,5e-05
"Linaria albifrons","annual",NA,NA,NA,NA,NA
"Linaria algarviana","annual",1,5.67212,NA,NA,2e-04
"Linaria almijarensis","perennial",1,5.657913,NA,NA,2e-04
"Linaria alpina","annual",43,5.632076,0.017887,0.002728,5e-06
"Linaria altaica","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria amethystea","no_life_form_on_database",39,5.657998,0.010965,0.001756,5e-06
"Linaria amethystea f. broussonetii","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria amoi","perennial",2,5.649472,0.01095,0.007743,1e-04
"Linaria angustissima","perennial",20,5.644214,0.014633,0.003272,1e-05
"Linaria anticaria","perennial",8,5.658452,0.007991,0.002825,2.5e-05
"Linaria antilibanotica","perennial",NA,NA,NA,NA,NA
"Linaria arenaria","annual",NA,NA,NA,NA,NA
"Linaria armeniaca","annual",2,5.633886,0.006572,0.004647,1e-04
"Linaria arvensis","annual",65,5.656457,0.011923,0.001479,3e-06
"Linaria atlantica","no_life_form_on_database",4,5.67332,0.002785,0.001393,5e-05
"Linaria atrofusca","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria azerbaijanensis","perennial",NA,NA,NA,NA,NA
"Linaria badalii","annual",21,5.646664,0.008633,0.001884,1e-05
"Linaria baligaliensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Linaria bamianica","perennial",4,5.629117,0.009143,0.004572,5e-05
"Linaria becerrae","annual",NA,NA,NA,NA,NA
"Linaria benitoi","no_life_form_on_database",2,5.662938,0.009576,0.006771,1e-04
"Linaria bipartita","annual",7,5.674189,0.009946,0.003759,2.9e-05
"Linaria bipunctata","annual",NA,NA,NA,NA,NA
"Linaria bordiana","annual",2,5.663289,0.00859,0.006074,1e-04
"Linaria bordiana subsp. kralikiana","no_life_form_on_database",3,5.635559,0.00366,0.002113,6.7e-05
