"species","life_form","n","mean","sd","se"
"Cyphocardamum aretioides","perennial",NA,NA,NA,NA
"Delpinophytum patagonicum","perennial",3,84.6666666666667,17.0098010962308,9.82061324177082
"Lepidium aegrum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium affghanum","perennial",NA,NA,NA,NA
"Lepidium afghanicum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium africanum","annual",8,267.25,159.812166531302,56.5021333351987
"Lepidium alluaudii","no_life_form_on_database",4,88,48.4355241532493,24.2177620766247
"Lepidium alyssoides","perennial",55,155.745454545455,49.7535474937766,6.70876697547252
"Lepidium angustissimum","annual",NA,NA,NA,NA
"Lepidium apetalum","annual",192,285.84375,242.410163772066,17.494446663513
"Lepidium appelianum","perennial",NA,NA,NA,NA
"Lepidium apterum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium arbuscula","perennial",NA,NA,NA,NA
"Lepidium armoracia","perennial",3,384,178.412443512217,103.006472288557
"Lepidium aschersonii","perennial",12,197,53.8094280350065,15.5334438804754
"Lepidium aucheri","annual",5,128,78.5334323711883,35.1212186576719
"Lepidium auriculatum","annual",45,408.444444444444,149.095539161907,22.2258507138671
"Lepidium austrinum","annual",58,291.5,129.743911056128,17.0362101460492
"Lepidium banksii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium bidentatum","perennial",NA,NA,NA,NA
"Lepidium bipinnatifidum","perennial",31,616.516129032258,267.88105208192,48.1128572664234
"Lepidium biplicatum","perennial",5,154.2,36.4650517619268,16.3076669085434
"Lepidium bonariense","annual",99,355.454545454545,186.084919868853,18.7022381317677
"Lepidium botschantsevianum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium brachyotum","perennial",1,105,NA,NA
"Lepidium brevicaule","no_life_form_on_database",NA,NA,NA,NA
"Lepidium campestre","annual",108,251.5,99.7502020235464,9.59846766500234
"Lepidium capense","perennial",4,167.25,65.2808037123727,32.6404018561864
"Lepidium capitatum","annual",44,294.659090909091,298.75835636318,45.0395168654525
"Lepidium cardamines","no_life_form_on_database",8,176.5,74.9552247297393,26.5006738458801
"Lepidium cardiophyllum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium cartilagineum","perennial",21,167.47619047619,52.8276623064272,11.527941014608
"Lepidium chalepense","perennial",15,163.133333333333,114.506934703703,29.5655634088468
"Lepidium chichicara","perennial",16,379.75,187.322716187867,46.8306790469666
"Lepidium cordatum","perennial",6,99.8333333333333,37.7063213091209,15.3935412141297
"Lepidium coronopifolium","no_life_form_on_database",NA,NA,NA,NA
"Lepidium coronopus","annual",66,244.924242424242,88.2721858111534,10.8655549634996
"Lepidium costaricense","no_life_form_on_database",25,716,321.856722782048,64.3713445564096
"Lepidium crassum","no_life_form_on_database",1,213,NA,NA
"Lepidium davisii","perennial",6,85,14.2126704035519,5.8022983951764
"Lepidium depressum","no_life_form_on_database",5,483.8,210.74558121109,94.2482891091398
"Lepidium desertorum","annual",14,110.428571428571,49.9210365488327,13.3419582255966
"Lepidium desvauxii","perennial",15,296.333333333333,98.7664392585332,25.5013849608337
"Lepidium dictyotum","annual",36,144.694444444444,85.8000397750306,14.3000066291718
"Lepidium didymum","annual",63,401.650793650794,170.183502358973,21.4411059279912
"Lepidium divaricatum subsp. trifurcum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium draba","perennial",168,224.654761904762,108.277973835435,8.35382704495764
"Lepidium echinatum","perennial",20,152.95,49.8148942005353,11.1389489724357
"Lepidium englerianum","annual",NA,NA,NA,NA
"Lepidium fasciculatum","annual",70,168.271428571429,86.3252899999866,10.3178456317072
"Lepidium ferganense","perennial",5,118.6,35.4936614059468,15.8732479348116
"Lepidium flavum","annual",28,110.357142857143,77.1253017453557,14.5753120149305
"Lepidium flexicaule","perennial",6,501.833333333333,215.200758982553,87.8553419611529
"Lepidium foliosum","perennial",17,310.588235294118,139.151921844225,33.749298339496
"Lepidium fremontii","perennial",52,111.230769230769,134.403929591336,18.638471529439
"Lepidium graminifolium","perennial",84,243.261904761905,95.2106249826204,10.3883308558788
"Lepidium heterophyllum","perennial",56,298.571428571429,120.913772001953,16.1577824347788
"Lepidium hirtum subsp. hirtum","no_life_form_on_database",15,237.6,130.961171999294,33.8140292102046
"Lepidium jaredii","annual",2,149.5,28.9913780286484,20.5
"Lepidium johnstonii","annual",NA,NA,NA,NA
"Lepidium juvencum","no_life_form_on_database",1,213,NA,NA
"Lepidium kawarau","no_life_form_on_database",NA,NA,NA,NA
"Lepidium kirilowii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium kirkii","no_life_form_on_database",1,155,NA,NA
"Lepidium lacerum","perennial",NA,NA,NA,NA
"Lepidium lacerum subsp. rubtzovii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium lasiocarpum","annual",135,170.118518518519,149.82243479512,12.8946621077722
"Lepidium latifolium","perennial",224,191.875,96.4736191547985,6.44591481677443
"Lepidium latipes","annual",19,299.157894736842,166.556718119916,38.2107317185529
"Lepidium leptopetalum","perennial",32,106.4375,55.160140763347,9.7510273962418
"Lepidium limenophylax de","no_life_form_on_database",NA,NA,NA,NA
"Lepidium linifolium","perennial",7,183.142857142857,70.5346925784954,26.6596079092989
"Lepidium lipskyi","no_life_form_on_database",NA,NA,NA,NA
"Lepidium litwinowii","perennial",NA,NA,NA,NA
"Lepidium lyratum","perennial",NA,NA,NA,NA
"Lepidium meyenii","perennial",20,392.9,217.891547141667,48.7220311131368
"Lepidium montanum","annual",94,136.872340425532,74.3041170283769,7.66388449875678
"Lepidium myriocarpum","perennial",3,375.333333333333,183.00364295099,105.657202520436
"Lepidium naufragorum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium navasii","perennial",NA,NA,NA,NA
"Lepidium nesophilum","perennial",NA,NA,NA,NA
"Lepidium niloticum","annual",NA,NA,NA,NA
"Lepidium nitidum","annual",47,317.978723404255,212.252565853462,30.9602187136216
"Lepidium oblongum","annual",136,306.897058823529,213.659517280693,18.3211524579351
"Lepidium obtusatum","perennial",1,480,NA,NA
"Lepidium oleraceum","annual",NA,NA,NA,NA
"Lepidium oligodontum de","no_life_form_on_database",NA,NA,NA,NA
"Lepidium orbiculare","no_life_form_on_database",NA,NA,NA,NA
"Lepidium orientale","no_life_form_on_database",NA,NA,NA,NA
"Lepidium oxycarpum","annual",11,284.636363636364,168.218472664136,50.7197778757813
"Lepidium oxytrichum","annual",210,113.052380952381,45.8895295001912,3.16667838425069
"Lepidium paniculatum","no_life_form_on_database",3,234,32.6955654485436,18.8767935130237
"Lepidium papilliferum","annual",3,112.333333333333,17.6729548557487,10.2034852433426
"Lepidium papillosum","annual",62,98.8548387096774,51.6850001305809,6.56400158058864
"Lepidium patrinoides","no_life_form_on_database",NA,NA,NA,NA
"Lepidium pavlovii","no_life_form_on_database",NA,NA,NA,NA
"Lepidium pedicellosum","perennial",24,206.083333333333,86.1095948128928,17.5770474374497
"Lepidium perfoliatum","annual",108,165.101851851852,80.0653868083012,7.70429543775737
"Lepidium phlebopetalum","annual",235,114.03829787234,53.6439136079374,3.49934307949111
"Lepidium pholidogynum","annual",26,223.730769230769,80.7740342893966,15.8410914243556
"Lepidium pinnatifidum","annual",14,296.714285714286,287.591170446315,76.8619733765298
"Lepidium pinnatum","perennial",4,182.5,108.013887995942,54.0069439979712
"Lepidium platypetalum","perennial",46,131.978260869565,44.8139309344438,6.60745363996485
"Lepidium pseudohyssopifolium","annual",63,223.746031746032,138.821998843956,17.4899278783811
"Lepidium pseudopapillosum","annual",4,117.25,43.0610032395902,21.5305016197951
"Lepidium pseudotasmanicum","annual",45,252.711111111111,97.0910121816878,14.4734735495009
"Lepidium quitense","no_life_form_on_database",1,269,NA,NA
"Lepidium rahmeri","annual",7,335.857142857143,234.257997779819,88.5412006790459
"Lepidium ramosissimum","annual",107,187.598130841122,97.2089618328692,9.39754504660819
"Lepidium rekohuense de","no_life_form_on_database",NA,NA,NA,NA
"Lepidium rhytidocarpum","perennial",NA,NA,NA,NA
"Lepidium rigidum","no_life_form_on_database",NA,NA,NA,NA
"Lepidium rotundum","perennial",53,165.056603773585,138.166763104248,18.9786644989644
"Lepidium ruderale","annual",349,220.378223495702,77.345174873067,4.14019228964776
"Lepidium sagittatum","perennial",NA,NA,NA,NA
"Lepidium sativum","annual",90,279.566666666667,264.757936932095,27.9079369770878
"Lepidium schinzii","perennial",12,302.75,120.065228483975,34.6598459927684
"Lepidium seditiosum de","no_life_form_on_database",NA,NA,NA,NA
"Lepidium serra","perennial",1,635,NA,NA
