"species","life_form","n","mean","sd","se"
"Acanthonema strigosum","no_life_form_on_database",11,62.3636363636364,6.51571526806884,1.9645620713613
"Achimenes admirabilis","perennial",2,67,5.65685424949238,4
"Achimenes antirrhina","perennial",37,98.945945945946,13.4431848614537,2.21004597738171
"Achimenes candida","perennial",12,76.6666666666667,16.4445809440144,4.74714161736866
"Achimenes dulcis","perennial",3,107.333333333333,6.80685928555405,3.92994204085053
"Achimenes erecta","perennial",35,82.9428571428571,16.8748731710142,2.85237417169735
"Achimenes fimbriata","perennial",11,109.363636363636,7.17318237984686,2.16279586424915
"Achimenes flava","perennial",22,104.5,8.2678378586631,1.76270895417901
"Achimenes glabrata","perennial",NA,NA,NA,NA
"Achimenes grandiflora","perennial",64,89.53125,17.8814160424319,2.23517700530398
"Achimenes hintoniana","no_life_form_on_database",4,116.25,6.39661368746516,3.19830684373258
"Achimenes longiflora","perennial",47,79.6808510638298,23.9683726234483,3.49614646893766
"Achimenes mexicana","perennial",12,100.75,14.7409448321827,4.25534423348506
"Achimenes misera","perennial",13,95.1538461538462,10.2294196140849,2.83713053360156
"Achimenes nayaritensis","perennial",NA,NA,NA,NA
"Achimenes patens","perennial",12,106.166666666667,6.16195561244131,1.77880336578876
"Achimenes pedunculata","perennial",20,73.7,22.8843775716559,5.1171023872994
"Achimenes warszewicziana","no_life_form_on_database",NA,NA,NA,NA
"Achimenes woodii","perennial",NA,NA,NA,NA
"Aeschynanthus andersonii","perennial",4,81.25,1.70782512765993,0.853912563829966
"Aeschynanthus bracteatus","perennial",NA,NA,NA,NA
"Aeschynanthus lancilimbus","perennial",NA,NA,NA,NA
"Aeschynanthus longiflorus","perennial",NA,NA,NA,NA
"Aeschynanthus micranthus","perennial",4,87.75,15.1079449297381,7.55397246486906
"Aeschynanthus rhododendron","perennial",6,30.3333333333333,4.5898438608156,1.87379590967403
"Aeschynanthus roseoflorus","perennial",1,23,NA,NA
"Agalmyla biflora","perennial",1,55,NA,NA
"Agalmyla bilirana","perennial",1,32,NA,NA
"Agalmyla clarkei","perennial",3,42,16.3707055437449,9.45163125250522
"Agalmyla glabra","perennial",NA,NA,NA,NA
"Agalmyla parasitica","perennial",NA,NA,NA,NA
"Agalmyla paucipilosa","perennial",1,33,NA,NA
"Agalmyla sojoliana","perennial",1,26,NA,NA
"Allocheilos guangxiensis","no_life_form_on_database",1,56,NA,NA
"Alloplectus aquatilis","perennial",5,48,17.3925271309261,7.77817459305202
"Alloplectus hispidus","perennial",26,40.7692307692308,16.4080655588834,3.21788640250216
"Alloplectus tessmannii","perennial",4,30.25,12.4197423483742,6.20987117418711
"Allostigma guangxiense","perennial",NA,NA,NA,NA
"Alsobia dianthiflora","perennial",NA,NA,NA,NA
"Alsobia punctata","perennial",1,79,NA,NA
"Anetanthus gracilis","perennial",14,47.5714285714286,24.7750317416991,6.62140575170624
"Anna mollifolia","perennial",1,81,NA,NA
"Anna ophiorrhizoides","perennial",4,78.25,13.0735101126923,6.53675505634613
"Anna submontana","perennial",NA,NA,NA,NA
"Asteranthera ovata","perennial",NA,NA,NA,NA
